timestamp_ms,ax,ay,az,gx,gy,gz,speed_kmh,label
500,3.3185,4.5104,13.4098,0.0158,-0.0003,0.0315,14.6,0
520,3.2907,4.4983,13.4134,0.0245,-0.0096,0.0297,14.6,0
540,3.2364,4.4767,13.4246,0.0298,-0.0097,0.0058,14.7,0
560,3.3252,4.4978,13.385,0.0378,-0.0017,0.0199,14.7,0
580,3.3524,4.5351,13.451,0.0223,-0.0186,0.0187,14.8,0
600,3.2417,4.5934,13.4351,0.0251,0.0048,0.0004,14.8,0
620,3.2405,4.7154,13.4763,0.0269,-0.0134,0.0197,14.9,0
640,3.263,4.5587,13.4898,0.0141,-0.0185,0.0041,14.9,0
660,3.1634,4.4915,13.5238,0.0131,0.0089,0.0122,15.0,0
680,3.2192,4.5168,13.5652,-0.0008,-0.0013,0.0122,15.0,0
700,3.2609,4.506,13.5983,0.0099,0.009,0.0337,15.1,0
720,3.2729,4.5597,13.6585,-0.0158,-0.0204,0.016,15.1,0
740,3.2742,4.6018,13.5998,-0.0098,0.0059,0.0102,15.2,0
760,3.2074,4.6153,13.784,0.0239,-0.0054,0.0147,15.2,0
780,3.277,4.62,13.7192,-0.0157,-0.0206,0.009,15.3,0
800,3.2138,4.5641,13.7528,0.0176,-0.0189,0.0386,15.3,0
820,3.3576,4.599,13.7365,-0.0043,-0.0115,0.0379,15.4,0
840,3.2845,4.6697,13.7756,0.0014,-0.0102,0.0281,15.4,0
860,3.2245,4.6614,13.7834,0.0035,-0.0162,0.0076,15.4,0
880,3.1952,4.6064,13.9151,-0.0275,-0.0071,0.0124,15.5,0
900,3.3017,4.53,13.8665,-0.0221,-0.0038,0.0194,15.5,0
920,3.2275,4.6791,13.9295,-0.0143,-0.0202,0.0149,15.6,0
940,3.3002,4.6689,13.8398,-0.0207,-0.016,0.0134,15.6,0
960,3.1853,4.5187,13.8775,-0.0127,-0.0154,0.0195,15.7,0
980,3.23,4.5518,13.9662,-0.0272,-0.0085,0.0126,15.7,0
1000,3.2148,4.557,13.8923,-0.0163,0.0002,0.0231,15.8,0
1020,3.2136,4.613,13.9717,-0.0124,-0.0094,0.017,15.7,0
1040,3.2072,4.5989,13.8773,-0.0118,-0.0058,0.0206,15.5,0
1060,3.1529,4.5653,13.8261,0.0061,-0.0041,0.0356,15.4,0
1080,3.1953,4.6201,13.8331,-0.026,-0.0119,0.0203,15.3,0
1100,3.1685,4.6078,13.8101,-0.0134,-0.0185,0.0125,15.2,0
1120,3.1908,4.5717,13.846,-0.0158,0.0015,0.0213,15.1,0
1140,3.3179,4.5539,13.8156,-0.0276,-0.0167,0.0025,14.9,0
1160,3.2415,4.5912,13.6745,-0.0188,-0.0063,0.0267,14.8,0
1180,3.2744,4.5985,13.8014,-0.0039,0.0013,0.0151,14.7,0
1200,3.158,4.5122,13.6978,-0.0207,-0.0029,0.0048,14.6,0
1220,3.2906,4.4959,13.6982,0.0212,-0.003,0.0175,14.4,0
1240,3.2685,4.5743,13.6329,0.0018,-0.0037,0.0156,14.3,0
1260,3.2018,4.5107,13.6889,-0.0031,-0.0114,0.0141,14.2,0
1280,3.2445,4.5957,13.6087,-0.0026,-0.0053,0.0251,14.1,0
1300,3.235,4.4101,13.618,-0.01,-0.0004,0.0195,14.0,0
1320,3.1837,4.6102,13.6246,0.0144,0.0132,0.0079,13.8,0
1340,3.18,4.6023,13.608,0.0152,-0.0044,0.0264,13.7,0
1360,3.2234,4.6308,13.5978,0.0026,0.0041,-0.0019,13.6,0
1380,3.3239,4.5799,13.5669,0.019,0.0044,0.0079,13.5,0
1400,3.2178,4.5198,13.4981,0.0058,0.0054,0.0079,13.4,0
1420,3.3136,4.4789,13.4647,0.0418,0.0001,0.0163,13.2,0
1440,3.259,4.5631,13.4747,0.0381,-0.0014,0.0089,13.1,0
1460,3.2081,4.4204,13.5183,0.0094,0.015,0.0136,13.0,0
1480,3.2959,4.5789,13.4569,0.0028,-0.0001,0.0116,12.9,0
1500,3.2823,4.4919,13.4022,0.0238,0.0201,0.0123,12.7,1
1520,3.2617,4.4328,13.3988,0.0072,0.0325,0.0082,12.6,1
1540,3.2599,4.5367,13.3696,0.0241,0.0019,0.0023,12.5,1
1560,3.2688,4.4448,13.3456,0.0043,0.0143,0.021,12.4,1
1580,3.2372,4.4919,13.3112,0.0333,0.0048,-0.0056,12.3,1
1600,3.1843,4.5389,13.3648,0.0237,0.0072,0.0054,12.1,1
1620,3.3188,4.3755,13.305,0.0452,0.0112,0.0226,12.0,1
1640,3.264,4.4578,13.2775,0.0429,0.0092,0.02,11.9,1
1660,3.2838,4.4875,13.1184,0.0431,0.0125,0.0061,11.8,1
1680,3.2302,4.5222,13.2962,0.0144,0.0111,0.0074,11.7,1
1700,3.297,4.4674,13.2328,0.0128,0.009,0.0021,11.5,1
1720,3.3934,4.504,13.2641,0.0447,0.0065,0.0054,11.4,1
1740,3.2191,4.5663,13.1261,0.0317,0.0081,0.0118,11.3,1
1760,3.2546,4.4629,13.089,0.0213,0.0054,-0.0095,11.2,1
1780,3.2931,4.4189,13.1354,0.0439,0.0101,0.012,11.1,1
1800,3.2583,4.3843,13.0685,0.0612,0.0053,0.0031,10.9,1
1820,3.2809,4.4526,13.1232,0.0447,0.0196,-0.0099,10.8,1
1840,3.2672,4.3817,13.0507,0.0578,-0.0003,0.0117,10.7,1
1860,3.2042,4.2901,13.1578,0.0397,0.0172,0.008,10.6,1
1880,3.2886,4.4195,13.0273,0.0467,0.0266,-0.0031,10.4,1
1900,3.2245,4.3367,13.0356,0.0511,0.0105,0.0162,10.3,1
1920,3.3327,4.3713,12.9741,0.0615,0.019,0.011,10.2,1
1940,3.2611,4.3519,12.9124,0.0474,0.0232,-0.0009,10.1,1
1960,3.26,4.3892,12.8911,0.0527,-0.0001,-0.0035,10.0,1
1980,3.2993,4.2687,12.9065,0.0625,0.0246,0.0208,9.8,1
2000,3.2515,4.3474,12.941,0.0583,0.0071,0.0014,9.7,1
2020,3.3248,4.2685,12.8941,0.0645,0.0013,0.023,9.5,1
2040,3.3103,4.4177,12.804,0.0687,0.0116,0.0071,9.4,1
2060,3.3706,4.423,12.8341,0.0411,0.0034,0.0131,9.2,1
2080,3.2903,4.447,12.8174,0.0348,0.0231,0.005,9.0,1
2100,3.3825,4.3764,12.8543,0.0642,0.019,-0.0109,8.8,1
2120,3.4136,4.4169,12.891,0.0623,0.0233,0.0042,8.6,1
2140,3.3014,4.434,12.7509,0.073,0.0374,0.0031,8.5,1
2160,3.3079,4.5111,12.7845,0.0436,0.0423,0.0276,8.3,1
2180,3.3222,4.4135,12.6912,0.0543,0.0256,0.0176,8.1,1
2200,3.4034,4.4574,12.8056,0.0654,0.029,0.0169,7.9,1
2220,3.3961,4.3792,12.8441,0.0539,0.0251,0.0364,7.7,1
2240,3.3908,4.4059,12.6831,0.0487,0.0568,0.0099,7.6,1
2260,3.4357,4.5079,12.7557,0.0481,0.0323,0.0225,7.4,1
2280,3.3386,4.4296,12.7202,0.0331,0.0142,0.0138,7.2,1
2300,3.4115,4.543,12.7173,0.0505,0.032,0.0174,7.0,1
2320,3.4667,4.2543,12.7036,0.0361,0.0536,0.0147,6.8,1
2340,3.4991,4.4018,12.6559,0.0466,0.0189,0.028,6.7,1
2360,3.344,4.3581,12.6704,0.0501,0.0268,0.0101,6.5,1
2380,3.4297,4.4481,12.6653,0.0506,0.0443,0.0108,6.3,1
2400,3.3911,4.3488,12.548,0.0461,0.0379,0.0178,6.1,1
2420,3.5019,4.4805,12.5837,0.0468,0.0378,0.0366,5.9,1
2440,3.5314,4.4321,12.5865,0.0549,0.0254,0.0145,5.8,1
2460,3.4583,4.4834,12.4901,0.0463,0.0465,0.0313,5.6,1
2480,3.5005,4.3659,12.6591,0.0534,0.0477,0.0355,5.4,1
2500,3.478,4.4197,12.4786,0.0418,0.0362,0.0211,5.2,1
2520,3.5852,4.3945,12.5249,0.0354,0.0417,0.0165,5.0,1
2540,3.6301,4.3903,12.5236,0.0407,0.0371,0.0082,4.9,1
2560,3.638,4.4357,12.52,0.0304,0.0448,0.0331,4.7,1
2580,3.5615,4.3456,12.5156,0.0345,0.0347,0.0465,4.5,1
2600,3.539,4.436,12.4401,0.0289,0.0405,0.0291,4.3,1
2620,3.53,4.3584,12.4583,0.0287,0.047,0.0177,4.1,1
2640,3.5343,4.4377,12.4048,0.051,0.0446,0.0303,4.0,1
2660,3.6165,4.4526,12.3918,0.0472,0.0614,0.0418,3.8,1
2680,3.5889,4.4281,12.4999,0.0405,0.0531,0.0424,3.6,1
2700,3.596,4.3941,12.4271,0.0446,0.0447,0.016,3.4,1
2720,3.7213,4.4534,12.3671,0.0346,0.0452,0.0596,3.2,1
2740,3.698,4.4007,12.3576,0.0544,0.0719,0.043,3.1,1
2760,3.6022,4.3698,12.4113,0.0433,0.0509,0.0509,2.9,1
2780,3.6394,4.5393,12.2957,0.02,0.0607,0.0494,2.7,1
2800,3.6744,4.407,12.3148,0.0331,0.047,0.0373,2.5,1
2820,3.7802,4.4763,12.3674,0.0264,0.0682,0.033,2.3,1
2840,3.6683,4.4776,12.3045,0.0348,0.0687,0.041,2.2,1
2860,3.8013,4.4015,12.3299,0.0464,0.0743,0.0394,2.0,1
2880,3.7508,4.423,12.3013,0.0306,0.066,0.0701,1.8,1
2900,3.7826,4.4642,12.1733,0.0247,0.0421,0.037,1.6,1
2920,3.7798,4.5651,12.3109,0.0292,0.0495,0.0501,1.4,1
2940,3.6992,4.5629,12.2574,0.0271,0.0641,0.0503,1.3,1
2960,3.7076,4.4726,12.1479,0.0341,0.0655,0.0514,1.1,1
2980,3.7367,4.444,12.3071,0.0205,0.0458,0.0391,0.9,1
3000,3.8276,4.43,12.1631,0.0382,0.0766,0.0396,0.7,1
3020,3.8292,4.3406,12.2334,0.0072,0.0571,0.0397,0.8,1
3040,3.7741,4.491,12.2769,0.0201,0.0647,0.0461,0.9,1
3060,3.7397,4.4773,12.2065,0.0379,0.0691,0.0523,1.0,1
3080,3.6468,4.3483,12.2766,0.0123,0.0613,0.0422,1.1,1
3100,3.6019,4.371,12.1732,0.015,0.0575,0.0364,1.2,1
3120,3.7315,4.3887,12.2117,0.0034,0.0568,0.0385,1.3,1
3140,3.6468,4.2668,12.2477,0.023,0.0503,0.0316,1.4,1
3160,3.7241,4.2998,12.2851,0.0028,0.0554,0.0466,1.4,1
3180,3.6007,4.2323,12.18,0.0188,0.0535,0.0401,1.5,1
3200,3.6743,4.3276,12.2337,0.0193,0.052,0.0506,1.6,1
3220,3.7083,4.2793,12.1982,0.0036,0.0652,0.0445,1.7,1
3240,3.6509,4.1767,12.2217,-0.0022,0.0598,0.047,1.8,1
3260,3.5967,4.2115,12.3772,0.0021,0.0575,0.0328,1.9,1
3280,3.611,4.2305,12.1921,0.0031,0.056,0.0446,2.0,1
3300,3.4883,4.1085,12.2577,0.0235,0.0558,0.0435,2.1,1
3320,3.4708,4.1512,12.2337,0.0121,0.0466,0.0303,2.2,1
3340,3.5542,4.0348,12.2552,-0.0021,0.0458,0.0399,2.3,1
3360,3.4296,4.1111,12.2654,-0.0113,0.0422,0.042,2.3,1
3380,3.4972,4.0761,12.221,-0.0015,0.0478,0.0208,2.4,1
3400,3.445,4.0364,12.3092,0.0162,0.0535,0.0229,2.5,1
3420,3.4992,4.149,12.1442,-0.0107,0.0358,0.0343,2.6,1
3440,3.4951,3.9744,12.2518,0.005,0.0358,0.0517,2.7,1
3460,3.4476,4.0171,12.2845,-0.0009,0.0485,0.0175,2.8,1
3480,3.5273,4.0073,12.2708,0.0068,0.0189,0.0276,2.9,1
3500,3.4037,4.0799,12.2167,-0.0145,0.0423,0.0283,3.0,1
3520,3.3861,3.8695,12.2153,0.0079,0.0451,0.0306,3.1,1
3540,3.3969,3.9773,12.2414,-0.0132,0.0394,0.0393,3.2,1
3560,3.3703,3.7683,12.2261,-0.0063,0.0587,0.0263,3.2,1
3580,3.3683,3.9028,12.3056,-0.02,0.0299,0.0334,3.3,1
3600,3.3618,3.7811,12.2519,-0.0074,0.0235,0.0165,3.4,1
3620,3.3588,3.7405,12.1887,-0.0195,0.0339,0.0212,3.5,1
3640,3.3602,3.8191,12.3054,-0.0184,0.0468,0.0378,3.6,1
3660,3.2903,3.7337,12.3447,-0.0171,0.0304,0.0296,3.7,1
3680,3.2807,3.7475,12.3625,-0.0214,0.0135,0.0106,3.8,1
3700,3.3083,3.6202,12.2975,-0.0112,0.0361,0.018,3.9,1
3720,3.2641,3.7767,12.3688,-0.0032,0.0203,0.01,4.0,1
3740,3.2626,3.7228,12.3472,-0.0178,0.0201,0.0245,4.1,1
3760,3.2461,3.5613,12.3332,-0.0269,0.0241,0.0298,4.1,1
3780,3.2482,3.6117,12.3965,-0.0356,0.0307,0.0331,4.2,1
3800,3.1665,3.5514,12.1996,-0.0214,0.033,0.0256,4.3,1
3820,3.2742,3.5761,12.2838,-0.0385,0.0479,0.0211,4.4,1
3840,3.1598,3.5483,12.3089,-0.0296,0.0352,0.043,4.5,1
3860,3.1172,3.4927,12.3397,-0.0318,0.0212,0.0153,4.6,1
3880,3.2654,3.5243,12.3499,-0.0056,0.0301,0.0172,4.7,1
3900,3.0993,3.481,12.3907,-0.026,0.0276,0.0181,4.8,1
3920,3.225,3.4538,12.3672,-0.0335,0.0216,0.0275,4.9,1
3940,3.1422,3.4783,12.2382,-0.0304,0.0205,0.0309,5.0,1
3960,3.064,3.4538,12.2358,-0.0188,-0.0097,0.0125,5.0,1
3980,3.0687,3.4049,12.2362,-0.0177,0.0169,0.0156,5.1,1
4000,3.0515,3.3508,12.2903,-0.0313,0.014,0.0133,5.2,1
4020,3.0345,3.4187,12.3575,-0.0221,0.0219,0.0183,5.2,1
4040,3.069,3.3235,12.3884,-0.0492,0.0045,-0.0088,5.2,1
4060,3.1041,3.4196,12.3787,-0.0261,0.005,-0.0015,5.2,1
4080,3.0385,3.5157,12.4354,-0.0234,0.0198,0.014,5.3,1
4100,3.0199,3.375,12.3069,-0.0395,0.0061,0.007,5.3,1
4120,3.0635,3.4221,12.3666,-0.015,0.0157,0.0163,5.3,1
4140,3.1331,3.4809,12.3855,-0.0205,0.0182,0.0002,5.3,1
4160,3.1175,3.4016,12.3676,-0.0279,0.0311,0.0045,5.3,1
4180,3.1703,3.4489,12.4287,-0.0216,0.0278,0.0027,5.3,1
4200,3.1713,3.425,12.4818,-0.0279,0.0179,0.0219,5.3,1
4220,3.181,3.4559,12.4025,-0.0293,0.0276,0.0141,5.3,1
4240,3.2009,3.3328,12.4386,-0.0185,0.0239,0.0024,5.3,1
4260,3.2215,3.4271,12.4147,-0.0052,0.0041,0.0084,5.3,1
4280,3.3184,3.4906,12.446,-0.0212,0.0205,-0.0037,5.3,1
4300,3.228,3.4341,12.4405,-0.0106,-0.0004,0.0207,5.3,1
4320,3.2148,3.4444,12.3852,-0.0067,0.0182,-0.0046,5.3,1
4340,3.1321,3.4319,12.489,-0.0077,0.0107,-0.0003,5.4,1
4360,3.1573,3.3699,12.5491,0.0009,0.017,-0.003,5.4,1
4380,3.2941,3.4517,12.467,-0.01,0.029,0.0126,5.4,1
4400,3.3111,3.44,12.6033,0.009,0.006,0.0026,5.4,1
4420,3.208,3.369,12.5785,0.0045,0.0234,-0.0123,5.4,1
4440,3.249,3.412,12.5765,-0.0004,0.0255,0.002,5.4,1
4460,3.3513,3.4175,12.6159,-0.0101,0.0224,-0.0,5.4,1
4480,3.2221,3.3446,12.5695,0.0005,0.0134,0.0007,5.4,1
4500,3.2892,3.4088,12.693,0.0183,0.0095,-0.0005,5.4,1
4520,3.3497,3.4129,12.586,-0.0023,0.0083,-0.0015,5.4,1
4540,3.2908,3.43,12.6281,0.0046,0.0142,0.0031,5.4,1
4560,3.2835,3.327,12.6365,0.0012,0.0271,-0.0037,5.4,1
4580,3.3937,3.5261,12.6711,0.0093,0.0103,0.0003,5.4,1
4600,3.2912,3.4785,12.6003,0.0159,0.0155,0.0163,5.5,1
4620,3.2919,3.4572,12.6704,0.0074,0.0178,0.0077,5.5,1
4640,3.4347,3.4194,12.7389,0.0349,0.0025,0.0062,5.5,1
4660,3.3733,3.3947,12.6465,0.0212,0.0141,-0.0226,5.5,1
4680,3.4144,3.4925,12.6646,0.0157,0.016,0.0027,5.5,1
4700,3.4214,3.4601,12.7176,0.0428,0.0201,0.002,5.5,1
4720,3.3036,3.4018,12.6501,0.0374,0.025,-0.0001,5.5,1
4740,3.445,3.3924,12.6893,0.005,0.0141,-0.0065,5.5,1
4760,3.3604,3.4647,12.7295,0.0384,0.0315,-0.0075,5.5,1
4780,3.4423,3.4706,12.8461,0.0404,0.0337,-0.0202,5.5,1
4800,3.3995,3.4363,12.7613,0.0317,0.0033,0.0023,5.5,1
4820,3.4456,3.517,12.8181,0.0234,0.0172,-0.0147,5.5,1
4840,3.503,3.5069,12.7494,0.0172,0.0299,-0.0106,5.6,1
4860,3.3689,3.4753,12.7405,0.0309,0.0081,0.016,5.6,1
4880,3.5003,3.4078,12.7712,0.0373,0.0159,0.0028,5.6,1
4900,3.5302,3.4688,12.8132,0.0425,0.0238,-0.0259,5.6,1
4920,3.4581,3.4157,12.8661,0.0514,0.0248,0.0018,5.6,1
4940,3.4932,3.4689,12.7863,0.0518,0.0083,-0.0067,5.6,1
4960,3.4808,3.5215,12.8087,0.0478,0.0418,-0.0113,5.6,1
4980,3.4454,3.5053,12.8715,0.0581,0.0246,-0.0175,5.6,1
5000,3.6268,3.4327,12.8777,0.0501,0.0183,0.0046,5.6,1
