timestamp_ms,ax,ay,az,gx,gy,gz,speed_kmh,label
940,4.4354,3.2268,12.8718,0.0864,0.0474,0.0385,3.5,0
960,4.4521,3.2045,12.8781,0.0942,0.0478,0.0395,3.3,0
980,4.4368,3.174,13.0408,0.0922,0.0404,0.0514,3.1,0
1000,4.5707,3.2759,12.9738,0.098,0.0498,0.0485,3.0,0
1020,4.5193,3.1508,12.9326,0.0948,0.0436,0.0315,3.3,0
1040,4.5162,3.1888,12.9697,0.0919,0.0484,0.0536,3.7,0
1060,4.4927,3.0916,12.9746,0.1024,0.0351,0.035,4.0,0
1080,4.4495,3.0913,12.8863,0.094,0.0578,0.0428,4.3,0
1100,4.5134,3.1452,12.8671,0.0909,0.0546,0.0364,4.7,0
1120,4.4397,3.1296,12.9265,0.099,0.0495,0.0464,5.0,0
1140,4.4412,2.9725,12.8533,0.0757,0.0329,0.0466,5.3,0
1160,4.4053,3.0198,12.7907,0.0899,0.046,0.0551,5.7,0
1180,4.4987,3.0561,12.8334,0.0901,0.0529,0.0604,6.0,0
1200,4.4881,3.0398,12.7591,0.0756,0.0435,0.0502,6.4,0
1220,4.5113,3.0681,12.6425,0.0959,0.0398,0.0352,6.7,0
1240,4.466,2.9865,12.7243,0.0804,0.036,0.0607,7.0,0
1260,4.5069,2.9873,12.7048,0.082,0.0456,0.0662,7.4,0
1280,4.5504,3.004,12.5511,0.0941,0.0582,0.0423,7.7,0
1300,4.5573,2.9749,12.6844,0.0744,0.0468,0.0654,8.0,0
1320,4.4506,2.9492,12.7044,0.0642,0.0402,0.0711,8.4,0
1340,4.532,2.9076,12.6697,0.0783,0.0409,0.0692,8.7,0
1360,4.4214,2.9833,12.4283,0.0635,0.0476,0.0832,9.1,0
1380,4.4201,2.8659,12.508,0.0733,0.049,0.0781,9.4,0
1400,4.4288,2.7901,12.5304,0.0711,0.0527,0.0545,9.7,0
1420,4.4206,2.954,12.4758,0.0561,0.0358,0.0677,10.1,0
1440,4.3605,2.9563,12.4095,0.0598,0.0495,0.0623,10.4,0
1460,4.4084,2.9461,12.355,0.0629,0.0444,0.065,10.7,0
1480,4.4599,2.8656,12.377,0.0608,0.0449,0.0805,11.1,0
1500,4.5327,2.8401,12.4203,0.0692,0.0306,0.0634,11.4,1
1520,4.4396,2.7755,12.3875,0.0654,0.0235,0.0803,11.8,1
1540,4.4515,2.6994,12.3068,0.0588,0.0233,0.0829,12.1,1
1560,4.3929,2.8705,12.2911,0.0453,0.0512,0.0935,12.4,1
1580,4.4775,2.8317,12.2353,0.0735,0.0449,0.0638,12.8,1
1600,4.4859,2.7451,12.2743,0.0789,0.0479,0.0983,13.1,1
1620,4.3454,2.8169,12.2384,0.0406,0.044,0.0895,13.4,1
1640,4.4197,2.7446,12.2757,0.0451,0.0317,0.0811,13.8,1
1660,4.5345,2.8323,12.1182,0.0412,0.0332,0.0811,14.1,1
1680,4.4859,2.7372,12.1542,0.0442,0.04,0.1064,14.5,1
1700,4.4583,2.688,12.0223,0.0434,0.0375,0.092,14.8,1
1720,4.4541,2.8031,12.0815,0.033,0.0493,0.0877,15.1,1
1740,4.3636,2.7046,12.0969,0.0468,0.0509,0.0852,15.5,1
1760,4.4969,2.6167,12.0512,0.0259,0.0499,0.0962,15.8,1
1780,4.4656,2.6413,11.9276,0.0297,0.0316,0.0955,16.1,1
1800,4.4581,2.7362,12.0318,0.0219,0.045,0.0953,16.5,1
1820,4.3753,2.6779,12.0463,0.0454,0.0438,0.0981,16.8,1
1840,4.43,2.6569,11.9424,0.0289,0.0343,0.0919,17.1,1
1860,4.3786,2.492,11.9017,0.0307,0.0402,0.1063,17.5,1
1880,4.4692,2.6512,11.8975,0.0259,0.0465,0.0977,17.8,1
1900,4.4342,2.5884,11.9111,0.0213,0.0473,0.0985,18.2,1
1920,4.4113,2.7251,11.8848,0.0222,0.0451,0.106,18.5,1
1940,4.4825,2.6661,11.7981,0.0188,0.0421,0.1099,18.8,1
1960,4.3707,2.597,11.7835,0.0136,0.0459,0.1219,19.2,1
1980,4.4105,2.5044,11.7797,0.022,0.0291,0.1039,19.5,1
2000,4.4207,2.5232,11.7502,0.0229,0.0494,0.1358,19.8,1
2020,4.4557,2.5309,11.7334,0.0345,0.0278,0.1149,19.7,1
2040,4.368,2.4356,11.6834,0.0214,0.0289,0.1298,19.5,1
2060,4.4244,2.4675,11.7405,0.0129,0.0266,0.0929,19.3,1
2080,4.4336,2.5707,11.8243,0.0326,0.0413,0.1168,19.1,1
2100,4.4037,2.5709,11.7537,0.0081,0.0236,0.087,18.9,1
2120,4.4126,2.5625,11.7846,0.0276,0.0428,0.0976,18.7,1
2140,4.307,2.5509,11.7723,0.0183,0.0187,0.0968,18.5,1
2160,4.3904,2.5482,11.7567,0.0088,0.0316,0.099,18.3,1
2180,4.3744,2.4676,11.8223,0.0159,0.0504,0.0936,18.1,1
2200,4.3353,2.576,11.9286,0.0065,0.0308,0.0787,17.9,1
2220,4.2924,2.5758,11.8044,0.0224,0.0392,0.1086,17.8,1
2240,4.4183,2.3591,11.8949,0.0088,0.0292,0.0863,17.6,1
2260,4.3566,2.5571,11.8527,0.0039,0.0352,0.0915,17.4,1
2280,4.357,2.5874,11.7361,0.0042,0.0306,0.0884,17.2,1
2300,4.3531,2.5552,11.8423,0.0156,0.0403,0.0812,17.0,1
2320,4.3011,2.5321,11.8743,0.0022,0.0282,0.0655,16.8,1
2340,4.3244,2.5542,11.8712,-0.0074,0.0185,0.085,16.6,1
2360,4.3547,2.5259,11.8583,0.0084,0.0298,0.075,16.4,1
2380,4.2496,2.5717,11.8909,0.0021,0.0191,0.0808,16.2,1
2400,4.2664,2.433,11.9263,0.0288,-0.0025,0.1016,16.0,1
2420,4.2414,2.5751,11.8464,0.0283,0.0381,0.0902,15.9,1
2440,4.3457,2.5465,11.9162,0.0227,0.0133,0.0764,15.7,1
2460,4.249,2.5863,11.9064,-0.002,0.0193,0.0746,15.5,1
2480,4.1584,2.4308,11.9506,-0.0078,0.023,0.0837,15.3,1
2500,4.2919,2.4815,11.8516,0.0204,0.013,0.0692,15.1,1
2520,4.2246,2.6332,11.9041,-0.0026,0.0309,0.0713,14.9,1
2540,4.2592,2.5042,11.9102,0.0072,0.0138,0.0715,14.7,1
2560,4.2452,2.541,11.9271,-0.0057,0.0038,0.0763,14.5,1
2580,4.2373,2.4892,11.9188,0.0162,0.0213,0.0818,14.3,1
2600,4.2037,2.4814,11.8844,-0.0039,0.0089,0.0494,14.1,1
2620,4.0495,2.4586,12.0075,-0.0043,0.0062,0.063,14.0,1
2640,4.1668,2.5397,11.9115,0.0138,0.0098,0.068,13.8,1
2660,4.1591,2.5133,11.9757,-0.0029,-0.0128,0.0468,13.6,1
2680,4.1988,2.4998,11.9375,-0.014,0.0114,0.0631,13.4,1
2700,4.1812,2.4768,11.9695,0.0292,0.0081,0.0556,13.2,1
2720,4.1408,2.5277,11.9195,0.0016,0.023,0.0438,13.0,1
2740,4.1201,2.5056,11.9231,-0.001,-0.0005,0.0551,12.8,1
2760,4.0735,2.4968,11.9697,0.0035,0.0101,0.0577,12.6,1
2780,4.0862,2.4741,11.9293,-0.0135,0.0074,0.0628,12.4,1
2800,4.111,2.3969,11.8771,0.0077,0.0038,0.0446,12.2,1
2820,4.0962,2.5146,11.9988,0.0169,0.0091,0.0603,12.1,1
2840,4.0243,2.5084,12.0481,0.0286,0.0022,0.0493,11.9,1
2860,4.0532,2.5666,12.0261,-0.0202,-0.0066,0.0568,11.7,1
2880,4.1207,2.4842,12.0611,0.0075,-0.0164,0.0366,11.5,1
2900,4.1169,2.4427,11.9874,-0.0038,-0.0082,0.0462,11.3,1
2920,4.0409,2.548,12.0229,-0.0053,-0.0126,0.0368,11.1,1
2940,4.049,2.465,12.0503,0.0046,-0.0144,0.0558,10.9,1
2960,4.0588,2.6113,11.9861,0.0032,-0.0089,0.0293,10.7,1
2980,4.1224,2.5522,12.0973,-0.0002,-0.0069,0.0442,10.5,1
3000,3.9667,2.5925,12.0815,0.01,-0.0054,0.04,10.3,1
3020,3.9761,2.4478,12.0525,-0.0194,-0.002,0.0284,10.5,1
3040,3.9859,2.5177,12.0531,0.0083,-0.0118,0.0302,10.6,1
3060,4.0619,2.5832,12.1803,0.0078,0.0037,0.041,10.8,1
3080,4.0801,2.4608,12.1137,0.0259,-0.0109,0.0321,10.9,1
3100,3.9745,2.5019,12.0967,0.0054,0.0061,0.0511,11.1,1
3120,4.0531,2.4543,12.1818,0.0138,-0.015,0.0336,11.2,1
3140,4.0098,2.5279,12.2162,0.0168,-0.006,0.0621,11.4,1
3160,3.9355,2.4285,12.2036,0.023,-0.0164,0.054,11.5,1
3180,3.9508,2.4257,12.2117,-0.0061,0.0123,0.049,11.6,1
3200,3.9215,2.5672,12.2144,0.0031,0.0002,0.0657,11.8,1
3220,3.8889,2.3938,12.206,0.021,0.003,0.0629,11.9,1
3240,3.9074,2.344,12.1608,0.0262,-0.0157,0.059,12.1,1
3260,4.0188,2.4867,12.2135,-0.0034,0.0025,0.0439,12.2,1
3280,3.9295,2.4257,12.2337,0.0368,-0.0024,0.0672,12.4,1
3300,3.9341,2.4202,12.2513,0.0184,-0.0064,0.0585,12.5,1
3320,3.865,2.2965,12.2513,0.0029,0.0184,0.0578,12.7,1
3340,3.9653,2.4069,12.3572,0.0194,0.0282,0.077,12.8,1
3360,3.9339,2.3799,12.225,0.0169,0.0253,0.0598,12.9,1
3380,4.049,2.3816,12.3526,0.022,0.0106,0.0748,13.1,1
3400,3.9289,2.3447,12.3714,0.0258,0.0199,0.0772,13.2,1
3420,3.9224,2.3255,12.281,0.0293,0.0144,0.0631,13.4,1
3440,3.9158,2.347,12.3731,0.021,0.0097,0.0571,13.5,1
3460,3.8294,2.4114,12.4034,0.0369,0.0069,0.0962,13.7,1
3480,3.9941,2.2732,12.3052,0.0335,0.0567,0.064,13.8,1
3500,3.8846,2.258,12.4067,0.0467,0.0171,0.0803,14.0,1
3520,3.8303,2.3622,12.433,0.0303,0.0249,0.0899,14.1,1
3540,3.9299,2.263,12.3625,0.0399,0.0138,0.0809,14.3,1
3560,3.9052,2.2867,12.5143,0.0343,0.0242,0.0705,14.4,1
3580,4.0058,2.2309,12.5148,0.0388,0.0317,0.0935,14.5,1
3600,3.9184,2.211,12.5332,0.0447,0.0394,0.0845,14.7,1
3620,3.8963,2.2138,12.4411,0.0368,0.0259,0.0764,14.8,1
3640,3.8165,2.2233,12.4379,0.0467,0.0335,0.0862,15.0,1
3660,3.8144,2.1589,12.5725,0.0427,0.0325,0.1033,15.1,1
3680,3.8377,2.2904,12.4796,0.0429,0.0373,0.112,15.3,1
3700,3.7987,2.1818,12.5152,0.0423,0.0517,0.0886,15.4,1
3720,3.8452,2.2204,12.5729,0.054,0.0321,0.0969,15.6,1
3740,3.84,2.2519,12.4904,0.0526,0.0606,0.1102,15.7,1
3760,3.8731,2.2145,12.5992,0.0458,0.0431,0.0984,15.8,1
3780,3.7991,2.2557,12.6067,0.0707,0.0474,0.0818,16.0,1
3800,3.7735,2.1066,12.5807,0.0464,0.0397,0.1026,16.1,1
3820,3.821,2.1972,12.557,0.0505,0.0426,0.1179,16.3,1
3840,3.7842,2.1636,12.5957,0.0528,0.0496,0.111,16.4,1
3860,3.8342,2.2143,12.6693,0.0464,0.0493,0.1112,16.6,1
3880,3.7873,2.1645,12.6695,0.0479,0.0502,0.1014,16.7,1
3900,3.7548,2.1811,12.7317,0.0521,0.0607,0.0937,16.9,1
3920,3.8018,2.171,12.6314,0.0367,0.052,0.1199,17.0,1
3940,3.7554,2.1439,12.7473,0.0588,0.0451,0.1358,17.2,1
3960,3.7584,2.1047,12.6449,0.0567,0.0694,0.1177,17.3,1
3980,3.8055,2.114,12.7446,0.0777,0.0481,0.1268,17.4,1
4000,3.8002,2.0799,12.8001,0.0534,0.0743,0.129,17.6,1
4020,3.751,2.0752,12.7652,0.0515,0.0679,0.109,17.3,1
4040,3.7021,2.0609,12.8171,0.049,0.0595,0.1148,17.0,1
4060,3.7429,2.022,12.7264,0.0578,0.0605,0.1049,16.7,1
4080,3.8249,2.0897,12.8208,0.0528,0.0473,0.1052,16.3,1
4100,3.6995,2.1039,12.7587,0.0727,0.0218,0.1005,16.0,1
4120,3.7591,2.1294,12.8381,0.0275,0.0682,0.1044,15.7,1
4140,3.7964,2.155,12.7455,0.0458,0.0442,0.1026,15.4,1
4160,3.7038,2.0709,12.8479,0.0394,0.0675,0.0818,15.1,1
4180,3.7565,2.1367,12.7729,0.0415,0.0619,0.1124,14.8,1
4200,3.6534,2.2395,12.6073,0.0374,0.0694,0.0752,14.5,1
4220,3.8,2.2254,12.755,0.0286,0.0286,0.0905,14.2,1
4240,3.7589,2.2318,12.7525,0.0185,0.0564,0.1056,13.9,1
4260,3.7674,2.1621,12.7635,0.0523,0.0565,0.0872,13.6,1
4280,3.7115,2.2065,12.7293,0.0193,0.0433,0.0758,13.3,1
4300,3.6973,2.232,12.796,0.0299,0.0522,0.0912,12.9,1
4320,3.7355,2.138,12.6705,0.0307,0.0441,0.0811,12.6,1
4340,3.6257,2.2502,12.7015,0.0415,0.0413,0.0885,12.3,1
4360,3.665,2.2114,12.7437,0.0199,0.0399,0.0613,12.0,1
4380,3.6948,2.2793,12.6305,0.0136,0.0462,0.0635,11.7,1
4400,3.5905,2.2248,12.6923,0.031,0.0361,0.0562,11.4,1
4420,3.6173,2.1557,12.7162,0.0353,0.0218,0.0588,11.1,1
4440,3.6027,2.1791,12.6658,0.0189,0.0352,0.052,10.8,1
4460,3.6287,2.1784,12.6648,-0.0012,0.0266,0.0546,10.5,1
4480,3.5555,2.3253,12.6711,0.0033,0.0456,0.0597,10.2,1
4500,3.6813,2.2252,12.6547,0.0153,0.0336,0.0495,9.9,1
4520,3.6809,2.1867,12.6132,0.0127,0.0126,0.0326,9.5,1
4540,3.6503,2.194,12.7344,-0.0074,0.0175,0.0382,9.2,1
4560,3.6387,2.2548,12.7082,-0.0118,0.0334,0.0462,8.9,1
4580,3.651,2.3343,12.6507,-0.0124,0.021,0.0567,8.6,1
4600,3.5852,2.1809,12.7417,-0.0221,0.0279,0.0554,8.3,1
4620,3.6253,2.2492,12.6901,-0.0046,0.0294,0.0353,8.0,1
4640,3.5432,2.2614,12.6793,-0.0211,0.0248,0.0366,7.7,1
4660,3.57,2.3137,12.5856,-0.0158,0.0031,0.0305,7.4,1
4680,3.5083,2.2608,12.7012,-0.013,0.014,0.038,7.1,1
4700,3.5316,2.2391,12.7244,-0.0154,0.0166,0.0413,6.8,1
4720,3.6149,2.2432,12.636,-0.0176,0.0183,0.0242,6.4,1
4740,3.5819,2.2628,12.6971,-0.0166,0.0191,0.0195,6.1,1
4760,3.551,2.2996,12.631,-0.0307,0.0061,0.0139,5.8,1
4780,3.6216,2.2724,12.6206,-0.043,0.0125,0.0106,5.5,1
4800,3.6321,2.2642,12.6838,-0.0197,0.0184,0.0068,5.2,1
4820,3.6165,2.2953,12.5481,-0.0394,0.0069,0.0197,4.9,1
4840,3.5548,2.2997,12.6064,-0.0195,0.0092,0.0057,4.6,1
4860,3.6043,2.3472,12.6136,-0.0374,0.009,-0.002,4.3,1
4880,3.5413,2.3661,12.66,-0.0233,0.0056,0.0179,4.0,1
4900,3.5681,2.425,12.5441,-0.031,0.0046,-0.0059,3.7,1
4920,3.5136,2.3342,12.6594,-0.0497,0.0041,-0.0032,3.4,1
4940,3.5937,2.3189,12.6193,-0.0324,0.0002,-0.0225,3.0,1
4960,3.5978,2.3662,12.5886,-0.0465,0.0057,-0.019,2.7,1
4980,3.5965,2.4015,12.621,-0.0591,0.0083,-0.0061,2.4,1
5000,3.5871,2.3771,12.6082,-0.0502,-0.0291,-0.0173,2.1,1
