timestamp_ms,ax,ay,az,gx,gy,gz,speed_kmh,label
1440,0.428,-0.4767,9.7856,-0.0365,0.0668,0.0903,74.2,0
1460,0.3813,-0.5487,9.7583,-0.0376,0.0384,0.0655,74.3,0
1480,0.3231,-0.4221,9.8051,-0.0374,0.0471,0.0893,74.5,0
1500,0.3182,-0.3872,9.7218,-0.0262,0.0497,0.0756,74.6,0
1520,0.3381,-0.3034,9.7935,-0.0161,0.0263,0.0844,74.7,0
1540,0.3239,-0.4616,9.712,-0.0079,0.0657,0.0925,74.8,0
1560,0.3622,-0.4391,9.7398,-0.0332,0.0432,0.1043,74.9,0
1580,0.3465,-0.3686,9.7529,-0.0249,0.0245,0.0938,75.0,0
1600,0.451,-0.3487,9.7285,-0.0278,0.022,0.0985,75.1,0
1620,0.255,-0.4075,9.6614,-0.0182,0.0279,0.0826,75.2,0
1640,0.3233,-0.4253,9.697,-0.0261,0.035,0.0921,75.3,0
1660,0.3946,-0.3127,9.6427,-0.0199,0.0083,0.1025,75.4,0
1680,0.3523,-0.3493,9.6811,-0.0219,0.0078,0.0972,75.5,0
1700,0.3269,-0.3482,9.6458,-0.0265,0.0343,0.1034,75.6,0
1720,0.3048,-0.319,9.6521,-0.0297,0.0281,0.0996,75.7,0
1740,0.4569,-0.2982,9.6587,-0.0307,0.03,0.0904,75.8,0
1760,0.3316,-0.3378,9.6837,-0.0172,0.0162,0.1054,76.0,0
1780,0.3622,-0.3083,9.6531,-0.0156,0.0098,0.0959,76.1,0
1800,0.3252,-0.2542,9.6312,-0.0297,0.0207,0.1082,76.2,0
1820,0.3761,-0.2742,9.6128,-0.0362,-0.0049,0.102,76.3,0
1840,0.3558,-0.2696,9.6256,-0.036,-0.0083,0.1164,76.4,0
1860,0.3477,-0.2854,9.6224,-0.0189,0.015,0.0859,76.5,0
1880,0.2781,-0.3034,9.6466,-0.0417,0.005,0.095,76.6,0
1900,0.35,-0.3546,9.6337,-0.0096,-0.014,0.0934,76.7,0
1920,0.3622,-0.2465,9.5734,-0.0249,-0.0039,0.0862,76.8,0
1940,0.3351,-0.311,9.6185,-0.0302,-0.0048,0.0986,76.9,0
1960,0.3561,-0.2802,9.6724,-0.0172,-0.0119,0.1039,77.0,0
1980,0.356,-0.2129,9.6836,-0.0209,-0.0104,0.0998,77.1,0
2000,0.2712,-0.2676,9.5213,-0.0132,-0.0456,0.0949,77.2,0
2020,0.3419,-0.2648,9.5867,-0.0304,-0.0152,0.0838,76.4,0
2040,0.215,-0.2883,9.5691,-0.0431,-0.0205,0.089,75.7,0
2060,0.3671,-0.2615,9.632,-0.03,0.0047,0.0959,74.9,0
2080,0.3303,-0.2336,9.5895,-0.0357,-0.0196,0.0952,74.1,0
2100,0.37,-0.1976,9.58,-0.0229,-0.0312,0.0977,73.3,0
2120,0.4898,-0.1895,9.6218,-0.0374,-0.0146,0.0901,72.5,0
2140,0.3629,-0.1719,9.4994,-0.028,-0.0036,0.0643,71.7,0
2160,0.4477,-0.1846,9.6683,-0.0272,-0.0083,0.066,70.9,0
2180,0.4052,-0.182,9.5821,-0.0389,-0.0194,0.0786,70.1,0
2200,0.4285,-0.1932,9.5834,-0.0263,-0.0124,0.0867,69.3,0
2220,0.3981,-0.1902,9.6441,-0.0305,-0.0078,0.0721,68.5,0
2240,0.413,-0.1276,9.6739,-0.0362,-0.006,0.0886,67.7,0
2260,0.4668,-0.1039,9.6383,-0.0346,-0.0022,0.0901,66.9,0
2280,0.4602,-0.0775,9.586,-0.0459,-0.0048,0.0561,66.2,0
2300,0.5,-0.1516,9.607,-0.0193,0.0072,0.0838,65.4,0
2320,0.4715,-0.2119,9.6268,-0.0338,0.0055,0.0651,64.6,0
2340,0.62,-0.0864,9.5882,-0.043,-0.0164,0.0712,63.8,0
2360,0.5147,-0.1554,9.708,-0.0516,0.0046,0.0604,63.0,0
2380,0.5296,-0.1023,9.616,-0.0441,-0.0093,0.0629,62.2,0
2400,0.4306,-0.0859,9.6434,-0.0423,-0.0016,0.0442,61.4,0
2420,0.526,-0.1364,9.6595,-0.0655,-0.011,0.0581,60.6,0
2440,0.5766,-0.1201,9.6829,-0.0507,-0.0054,0.0648,59.8,0
2460,0.5582,-0.1297,9.5962,-0.0421,0.014,0.0548,59.0,0
2480,0.5433,-0.0715,9.6263,-0.0442,0.0006,0.0462,58.2,0
2500,0.5466,-0.1325,9.7041,-0.0358,0.0092,0.0668,57.4,0
2520,0.6228,-0.0092,9.7083,-0.0671,0.0156,0.0498,56.7,0
2540,0.5277,-0.1022,9.6487,-0.0564,0.0104,0.0407,55.9,0
2560,0.5487,-0.0091,9.6553,-0.058,0.0056,0.0546,55.1,0
2580,0.5831,-0.0853,9.7222,-0.0546,0.0244,0.0533,54.3,0
2600,0.6175,-0.0884,9.6643,-0.0526,0.012,0.0484,53.5,0
2620,0.6497,-0.0218,9.5751,-0.0472,0.0054,0.0338,52.7,0
2640,0.6936,-0.0043,9.6831,-0.0527,0.0098,0.0386,51.9,0
2660,0.6665,0.0048,9.7527,-0.0582,0.0207,0.0371,51.1,0
2680,0.664,-0.014,9.6752,-0.0695,0.0085,0.0213,50.3,0
2700,0.6749,-0.0181,9.7466,-0.0626,-0.0022,0.0285,49.5,0
2720,0.6856,-0.0469,9.6045,-0.0428,0.0369,0.0412,48.7,0
2740,0.6737,-0.0635,9.6436,-0.0469,0.0168,0.0322,47.9,0
2760,0.7966,-0.011,9.6848,-0.0704,0.0087,0.0342,47.2,0
2780,0.7135,-0.0358,9.7909,-0.0725,0.0161,0.0396,46.4,0
2800,0.7168,-0.0013,9.7167,-0.0618,0.029,0.0358,45.6,0
2820,0.7963,0.0728,9.6917,-0.0559,0.0304,0.017,44.8,0
2840,0.7998,0.0407,9.7665,-0.0795,0.0334,0.0264,44.0,0
2860,0.708,0.0206,9.728,-0.0674,0.0237,0.0078,43.2,0
2880,0.7795,0.0079,9.7358,-0.0797,0.0109,0.0337,42.4,0
2900,0.7573,0.0591,9.7238,-0.058,0.039,0.0086,41.6,0
2920,0.7186,-0.0548,9.7175,-0.0781,0.0189,0.0082,40.8,0
2940,0.8058,-0.0071,9.7208,-0.0518,0.0318,0.0099,40.0,0
2960,0.8286,0.1129,9.7462,-0.0603,0.0195,0.0156,39.2,0
2980,0.9013,0.0117,9.7208,-0.0939,0.0441,0.0113,38.4,0
3000,0.8628,0.0939,9.6032,-0.073,0.0386,0.0062,37.7,0
3020,0.7692,0.0407,9.7499,-0.0656,0.0317,0.0211,38.4,0
3040,0.8072,0.05,9.672,-0.0452,0.037,0.021,39.1,0
3060,0.741,0.0405,9.7303,-0.0937,0.0225,0.0043,39.9,0
3080,0.8042,0.152,9.7285,-0.0614,0.0217,0.012,40.6,0
3100,0.8152,0.1502,9.6398,-0.0693,0.0246,0.0059,41.3,0
3120,0.6508,0.1849,9.7636,-0.0734,0.0373,0.0153,42.1,0
3140,0.6752,0.1589,9.7192,-0.0603,0.0512,0.0077,42.8,0
3160,0.6207,0.1958,9.7578,-0.0438,0.0412,0.0129,43.5,0
3180,0.717,0.1882,9.7192,-0.053,0.0211,0.0352,44.3,0
3200,0.5548,0.1588,9.7584,-0.0349,0.0231,0.0018,45.0,0
3220,0.5257,0.2753,9.6777,-0.0613,0.028,0.0319,45.7,0
3240,0.5823,0.1891,9.7013,-0.0464,0.012,0.0285,46.5,0
3260,0.5433,0.2553,9.7349,-0.037,0.013,0.0266,47.2,0
3280,0.5877,0.282,9.7058,-0.0484,0.0121,0.0227,47.9,0
3300,0.4907,0.2248,9.7205,-0.0209,0.0364,0.029,48.7,0
3320,0.3791,0.2567,9.7525,-0.0399,0.0242,0.0355,49.4,0
3340,0.4621,0.3611,9.7435,-0.0419,0.0403,0.0245,50.1,0
3360,0.3821,0.318,9.7448,-0.0549,0.0412,0.0374,50.9,0
3380,0.4012,0.3318,9.8156,-0.0202,0.0356,0.0244,51.6,0
3400,0.3692,0.3822,9.7824,-0.0349,0.0302,0.0276,52.3,0
3420,0.3999,0.2804,9.7132,-0.0149,0.0431,0.0361,53.1,0
3440,0.3147,0.3975,9.7857,-0.0097,0.0427,0.0163,53.8,0
3460,0.3631,0.4454,9.8287,-0.0233,0.0277,0.0396,54.5,0
3480,0.3368,0.3685,9.6731,-0.016,0.0186,0.0337,55.3,0
3500,0.3003,0.4232,9.7731,-0.0073,0.0252,0.0362,56.0,0
3520,0.2391,0.538,9.7408,-0.0033,0.0255,0.0456,56.7,0
3540,0.2595,0.4006,9.7198,0.0176,0.0535,0.0242,57.5,0
3560,0.2409,0.403,9.7709,0.0005,0.0312,0.0359,58.2,0
3580,0.209,0.4339,9.7013,-0.0025,0.033,0.0506,58.9,0
3600,0.1256,0.4742,9.8343,-0.0072,0.0477,0.046,59.7,0
3620,0.2293,0.5432,9.8101,-0.0036,0.0035,0.0524,60.4,0
3640,0.0912,0.5536,9.7153,0.0149,0.0207,0.0378,61.1,0
3660,0.0815,0.5557,9.7478,-0.0011,0.0398,0.0424,61.9,0
3680,0.1015,0.6279,9.6434,0.0125,0.0338,0.0406,62.6,0
3700,-0.0046,0.6189,9.8075,0.0255,0.0268,0.0633,63.3,0
3720,-0.036,0.5726,9.793,0.0211,0.0383,0.0493,64.1,0
3740,-0.041,0.642,9.7086,0.031,0.0291,0.0394,64.8,0
3760,0.0741,0.7229,9.7336,0.0359,0.0165,0.0687,65.5,0
3780,0.0033,0.663,9.6436,0.0253,0.0165,0.0653,66.3,0
3800,-0.1114,0.627,9.7531,0.025,0.0278,0.0628,67.0,0
3820,-0.0732,0.6698,9.6746,0.0385,0.0246,0.0457,67.7,0
3840,-0.1448,0.7297,9.6664,0.0268,0.0284,0.05,68.5,0
3860,-0.025,0.7284,9.7832,0.0357,0.0204,0.0613,69.2,0
3880,-0.2023,0.6548,9.8408,0.036,0.0232,0.0435,69.9,0
3900,-0.1833,0.7324,9.8002,0.0502,0.0162,0.0645,70.7,0
3920,-0.2389,0.7294,9.7402,0.0532,0.0256,0.0596,71.4,0
3940,-0.2211,0.7082,9.7763,0.0545,0.0247,0.0867,72.1,0
3960,-0.3398,0.7381,9.7383,0.0575,0.0381,0.0727,72.9,0
3980,-0.288,0.6882,9.7718,0.0742,0.0182,0.0637,73.6,0
4000,-0.3611,0.8134,9.7364,0.0653,0.0327,0.0516,74.3,0
4020,-0.2532,0.7458,9.7143,0.0663,0.0191,0.073,74.4,0
4040,-0.2995,0.796,9.734,0.0477,0.036,0.0814,74.5,0
4060,-0.3043,0.8231,9.7559,0.0477,0.013,0.0484,74.6,0
4080,-0.3874,0.7093,9.7989,0.0596,0.0642,0.0507,74.8,0
4100,-0.2633,0.6832,9.6819,0.0599,0.0406,0.0658,74.9,0
4120,-0.268,0.6902,9.6426,0.0458,0.0256,0.0615,75.0,0
4140,-0.2732,0.6656,9.7604,0.0394,0.0356,0.0558,75.1,0
4160,-0.3819,0.7585,9.6794,0.0565,0.0401,0.0633,75.2,0
4180,-0.2748,0.6667,9.8156,0.0434,0.0469,0.0592,75.3,0
4200,-0.1963,0.7058,9.7372,0.0647,0.0408,0.0561,75.4,0
4220,-0.2654,0.7067,9.6996,0.0329,0.0427,0.0713,75.5,0
4240,-0.1913,0.6479,9.7457,0.062,0.0491,0.0463,75.6,0
4260,-0.2043,0.6154,9.7127,0.0384,0.0403,0.0734,75.8,0
4280,-0.1541,0.632,9.7143,0.0373,0.0713,0.0534,75.9,0
4300,-0.2436,0.6042,9.6665,0.0265,0.0428,0.0573,76.0,0
4320,-0.3204,0.5434,9.8005,0.046,0.0587,0.0614,76.1,0
4340,-0.2268,0.5486,9.7601,0.0184,0.0545,0.0699,76.2,0
4360,-0.152,0.4957,9.6424,0.0113,0.0632,0.0539,76.3,0
4380,-0.1326,0.5817,9.7244,0.0183,0.037,0.0902,76.4,0
4400,-0.2041,0.5138,9.7447,0.0196,0.0611,0.0583,76.5,0
4420,-0.2699,0.5547,9.6827,0.0191,0.053,0.0671,76.6,0
4440,-0.3066,0.4509,9.6361,0.031,0.0554,0.0704,76.7,0
4460,-0.2085,0.464,9.7219,0.02,0.08,0.0922,76.9,0
4480,-0.2238,0.4472,9.6666,0.0166,0.0769,0.0736,77.0,0
4500,-0.1872,0.4939,9.661,0.0295,0.0845,0.0662,77.1,0
4520,-0.2512,0.5158,9.7041,0.0276,0.0552,0.0557,77.2,0
4540,-0.1435,0.3698,9.7239,0.0165,0.0737,0.089,77.3,0
4560,-0.2909,0.3944,9.6641,0.0142,0.0639,0.0698,77.4,0
4580,-0.1662,0.356,9.6674,0.015,0.0679,0.0758,77.5,0
4600,-0.1389,0.4353,9.7182,0.0345,0.078,0.0694,77.6,0
4620,-0.1799,0.3947,9.6783,0.0173,0.0829,0.0663,77.7,0
4640,-0.1255,0.3736,9.6813,-0.0145,0.0737,0.0736,77.9,0
4660,-0.204,0.3034,9.6323,0.0034,0.0821,0.076,78.0,0
4680,-0.2411,0.3049,9.6946,0.0109,0.0741,0.056,78.1,0
4700,-0.168,0.3303,9.6057,0.0022,0.0768,0.0595,78.2,0
4720,-0.2504,0.2626,9.7334,0.0078,0.0808,0.0943,78.3,0
4740,-0.1396,0.2933,9.6356,-0.0018,0.0851,0.0583,78.4,0
4760,-0.1826,0.3556,9.6585,-0.0023,0.0922,0.0719,78.5,0
4780,-0.1767,0.1874,9.6348,-0.0035,0.0778,0.0656,78.6,0
4800,-0.1987,0.2887,9.6225,-0.0021,0.0803,0.0713,78.7,0
4820,-0.0824,0.2456,9.649,-0.0102,0.0828,0.064,78.9,0
4840,-0.1752,0.235,9.5724,-0.0252,0.1082,0.0754,79.0,0
4860,-0.2088,0.1396,9.5914,-0.0151,0.0955,0.0613,79.1,0
4880,-0.1862,0.1737,9.6814,-0.0027,0.0781,0.0799,79.2,0
4900,-0.2337,0.1188,9.6455,-0.0118,0.0814,0.0787,79.3,0
4920,-0.1651,0.0635,9.6683,-0.0154,0.1018,0.0836,79.4,0
4940,-0.1248,0.0586,9.5504,-0.0136,0.0881,0.0781,79.5,0
4960,-0.2408,0.0589,9.5845,-0.0105,0.0958,0.0772,79.6,0
4980,-0.0457,0.1298,9.6921,-0.0165,0.0911,0.0915,79.7,0
5000,-0.0639,0.0364,9.6489,-0.0165,0.0847,0.0706,79.8,0
