timestamp_ms,ax,ay,az,gx,gy,gz,speed_kmh,label
1360,-0.0065,0.6686,9.6245,0.0632,0.0801,0.001,53.6,0
1380,0.0679,0.6953,9.6623,0.0633,0.0682,0.0124,53.6,0
1400,0.1288,0.8125,9.7088,0.0691,0.0618,0.0044,53.6,0
1420,0.0801,0.6323,9.6452,0.0502,0.0814,0.0078,53.6,0
1440,0.0548,0.7667,9.665,0.0599,0.0759,0.0125,53.6,0
1460,0.0556,0.7952,9.7196,0.0645,0.0722,0.0274,53.6,0
1480,0.0006,0.7528,9.6645,0.0651,0.0755,0.016,53.6,0
1500,-0.029,0.7324,9.6561,0.0596,0.0554,0.0282,53.6,0
1520,0.0464,0.9133,9.6401,0.0749,0.0842,0.0235,53.6,0
1540,0.0195,0.8369,9.6302,0.0544,0.0883,0.0388,53.6,0
1560,0.0919,0.8494,9.8124,0.0472,0.0889,0.0233,53.6,0
1580,0.0182,0.9229,9.7019,0.0686,0.0743,0.02,53.6,0
1600,0.1129,0.8349,9.5571,0.0519,0.0673,0.0214,53.6,0
1620,-0.0236,0.8842,9.6854,0.057,0.0826,-0.0016,53.7,0
1640,-0.0991,0.9129,9.5534,0.0589,0.0848,0.0382,53.7,0
1660,0.0491,0.9363,9.6081,0.06,0.092,0.034,53.7,0
1680,-0.1078,1.0362,9.6408,0.0561,0.0895,0.0258,53.7,0
1700,-0.022,0.9589,9.5818,0.0683,0.0971,0.0428,53.7,0
1720,-0.0088,1.0449,9.6745,0.0627,0.1144,0.0454,53.7,0
1740,-0.0713,0.9923,9.5487,0.06,0.1075,0.046,53.7,0
1760,-0.0056,1.0499,9.7189,0.0391,0.1015,0.0457,53.7,0
1780,-0.1154,1.1134,9.5113,0.0679,0.1037,0.0569,53.7,0
1800,-0.0974,1.1041,9.5953,0.0531,0.0928,0.0649,53.7,0
1820,-0.057,1.095,9.6106,0.0674,0.114,0.0657,53.7,0
1840,-0.1126,1.0338,9.6427,0.0691,0.1171,0.0723,53.7,0
1860,-0.05,1.1299,9.6601,0.0575,0.0952,0.065,53.7,0
1880,-0.0998,1.1898,9.648,0.0754,0.097,0.0735,53.7,0
1900,-0.1186,1.1482,9.5596,0.0541,0.1116,0.0667,53.7,0
1920,-0.1112,1.2766,9.6061,0.0608,0.1083,0.0777,53.7,0
1940,-0.1514,1.1618,9.6472,0.0477,0.1126,0.074,53.7,0
1960,-0.0357,1.1853,9.5934,0.0508,0.1128,0.0754,53.7,0
1980,-0.1211,1.2302,9.6399,0.054,0.1129,0.1031,53.7,0
2000,-0.2262,1.2412,9.6391,0.0505,0.119,0.0895,53.7,0
2020,-0.2426,1.2256,9.6003,0.0608,0.1229,0.0709,53.9,0
2040,-0.1587,1.2621,9.6973,0.0599,0.1178,0.0803,54.1,0
2060,-0.2392,1.0722,9.5998,0.0547,0.1195,0.0852,54.2,0
2080,-0.2243,1.1596,9.6441,0.0452,0.1127,0.0864,54.4,0
2100,-0.2858,1.0586,9.5783,0.0662,0.0945,0.0775,54.6,0
2120,-0.236,1.0439,9.5489,0.0565,0.115,0.08,54.8,0
2140,-0.198,0.9874,9.5998,0.0403,0.1172,0.0686,54.9,0
2160,-0.1414,1.0729,9.6526,0.0597,0.0891,0.0832,55.1,0
2180,-0.1333,0.9543,9.6214,0.0507,0.1065,0.0806,55.3,0
2200,-0.1961,0.8834,9.6298,0.0417,0.105,0.0641,55.4,0
2220,-0.2907,0.9795,9.6544,0.0675,0.1062,0.0704,55.6,0
2240,-0.3188,0.8763,9.651,0.0537,0.0979,0.0578,55.8,0
2260,-0.2811,0.8282,9.6142,0.0477,0.0905,0.0675,56.0,0
2280,-0.1988,0.8262,9.652,0.0377,0.1132,0.0765,56.1,0
2300,-0.352,0.7003,9.6936,0.0656,0.0961,0.0627,56.3,0
2320,-0.2772,0.7023,9.6741,0.0574,0.0905,0.0666,56.5,0
2340,-0.3294,0.6643,9.5569,0.0483,0.0957,0.065,56.7,0
2360,-0.3717,0.6551,9.71,0.0679,0.1018,0.0665,56.8,0
2380,-0.3256,0.6361,9.6475,0.0529,0.0951,0.0739,57.0,0
2400,-0.2965,0.6401,9.6311,0.0511,0.0968,0.0711,57.2,0
2420,-0.3221,0.5115,9.6396,0.0652,0.0987,0.0725,57.4,0
2440,-0.2993,0.5312,9.6482,0.066,0.0737,0.0449,57.5,0
2460,-0.3657,0.3927,9.711,0.0549,0.0837,0.0566,57.7,0
2480,-0.346,0.5357,9.7068,0.0618,0.0901,0.0551,57.9,0
2500,-0.3924,0.4698,9.6936,0.0491,0.0798,0.0693,58.1,0
2520,-0.4112,0.3074,9.645,0.0582,0.0952,0.0696,58.2,0
2540,-0.2811,0.4519,9.6854,0.0701,0.0974,0.0598,58.4,0
2560,-0.3861,0.3523,9.6012,0.0623,0.0968,0.066,58.6,0
2580,-0.4108,0.3128,9.7163,0.0595,0.0743,0.0705,58.7,0
2600,-0.3749,0.3136,9.661,0.0617,0.076,0.0575,58.9,0
2620,-0.4233,0.2492,9.6816,0.053,0.0945,0.0545,59.1,0
2640,-0.5192,0.1429,9.6263,0.0523,0.089,0.0716,59.3,0
2660,-0.3535,0.2027,9.6021,0.0571,0.0845,0.0565,59.4,0
2680,-0.4574,0.1146,9.7308,0.0528,0.0802,0.0563,59.6,0
2700,-0.3792,0.0569,9.8184,0.0649,0.0856,0.0614,59.8,0
2720,-0.4077,0.0767,9.7455,0.0552,0.0655,0.0654,60.0,0
2740,-0.4714,0.0687,9.6528,0.0399,0.0626,0.0566,60.1,0
2760,-0.5138,0.0318,9.8332,0.0425,0.0596,0.0416,60.3,0
2780,-0.4534,-0.0513,9.7424,0.0331,0.0855,0.0431,60.5,0
2800,-0.5182,-0.1119,9.7217,0.0551,0.064,0.0587,60.7,0
2820,-0.4484,-0.1392,9.7264,0.0446,0.0732,0.0443,60.8,0
2840,-0.5107,-0.1223,9.7348,0.0552,0.0807,0.0675,61.0,0
2860,-0.4961,-0.2627,9.7127,0.045,0.0591,0.0393,61.2,0
2880,-0.4318,-0.231,9.7381,0.0569,0.071,0.0505,61.3,0
2900,-0.4872,-0.256,9.837,0.0453,0.065,0.0592,61.5,0
2920,-0.523,-0.213,9.7596,0.0453,0.0647,0.0385,61.7,0
2940,-0.5814,-0.3229,9.7761,0.0601,0.057,0.0403,61.9,0
2960,-0.5537,-0.4058,9.6979,0.0254,0.0706,0.058,62.0,0
2980,-0.4941,-0.363,9.7474,0.0488,0.0673,0.0337,62.2,0
3000,-0.5774,-0.5157,9.715,0.0556,0.0512,0.0656,62.4,0
3020,-0.565,-0.4367,9.7317,0.0435,0.0538,0.0475,61.7,0
3040,-0.57,-0.3753,9.712,0.0316,0.061,0.0344,61.0,0
3060,-0.6185,-0.2645,9.6957,0.0574,0.0563,0.0347,60.3,0
3080,-0.635,-0.3616,9.7699,0.0426,0.0496,0.0242,59.6,0
3100,-0.564,-0.3678,9.6975,0.0422,0.0673,0.0211,58.9,0
3120,-0.6366,-0.3889,9.7435,0.044,0.0568,0.0481,58.3,0
3140,-0.5781,-0.323,9.7645,0.0341,0.0652,0.0232,57.6,0
3160,-0.5598,-0.1655,9.6768,0.04,0.0414,0.0324,56.9,0
3180,-0.5736,-0.2596,9.6974,0.0336,0.0544,0.0043,56.2,0
3200,-0.6234,-0.3125,9.6721,0.0292,0.0213,0.0259,55.5,0
3220,-0.5988,-0.1736,9.7759,0.0328,0.0276,0.0312,54.8,0
3240,-0.6716,-0.2548,9.7802,0.0131,0.029,0.0141,54.1,0
3260,-0.6087,-0.1926,9.6515,0.023,0.0355,0.027,53.4,0
3280,-0.6478,-0.2016,9.6579,0.0315,0.041,0.0145,52.7,0
3300,-0.5362,-0.1124,9.5877,0.0429,0.0219,0.013,52.0,0
3320,-0.5702,-0.0414,9.7232,0.0423,0.0326,0.0107,51.4,0
3340,-0.6453,-0.1518,9.7414,0.0372,0.0225,0.0312,50.7,0
3360,-0.5052,-0.0906,9.6506,0.0438,0.0132,0.01,50.0,0
3380,-0.6305,-0.0399,9.7063,0.0275,0.0144,0.0224,49.3,0
3400,-0.5215,-0.0143,9.6013,0.0312,0.0138,0.0473,48.6,0
3420,-0.5655,-0.0317,9.5916,0.0248,0.0196,0.0065,47.9,0
3440,-0.7,0.1089,9.6264,0.0293,0.0271,0.0109,47.2,0
3460,-0.6188,-0.0749,9.6748,0.0062,0.0118,0.0111,46.5,0
3480,-0.6181,0.0003,9.6582,0.0268,0.005,0.0247,45.8,0
3500,-0.5875,0.0656,9.6523,0.0178,0.0137,0.0102,45.1,0
3520,-0.6813,0.0575,9.6064,-0.0006,0.0032,0.0226,44.5,0
3540,-0.622,0.0848,9.653,0.0318,0.0153,0.0006,43.8,0
3560,-0.7041,0.1128,9.5956,0.0307,0.002,0.0035,43.1,0
3580,-0.7979,0.1322,9.5714,0.0105,-0.007,0.0079,42.4,0
3600,-0.5678,0.1111,9.6329,0.0064,-0.0015,0.0049,41.7,0
3620,-0.7075,0.142,9.4728,0.0111,0.0078,-0.0039,41.0,0
3640,-0.5699,0.1431,9.5871,0.0215,0.0039,0.0027,40.3,0
3660,-0.7413,0.1793,9.5761,-0.0008,0.0053,0.0195,39.6,0
3680,-0.6552,0.2755,9.5179,-0.0007,0.0036,-0.0025,38.9,0
3700,-0.6046,0.2196,9.6619,0.0146,0.0001,0.007,38.2,0
3720,-0.6864,0.2207,9.5489,-0.0025,-0.0156,0.0038,37.6,0
3740,-0.6413,0.1886,9.6149,0.003,-0.011,-0.0082,36.9,0
3760,-0.6273,0.2958,9.5976,0.019,-0.0139,0.003,36.2,0
3780,-0.7072,0.4077,9.5971,-0.0021,-0.0152,-0.0218,35.5,0
3800,-0.7148,0.3311,9.6428,0.0139,-0.0336,0.0084,34.8,0
3820,-0.6746,0.3396,9.5077,0.002,-0.0241,-0.011,34.1,0
3840,-0.6346,0.4081,9.5557,0.0008,-0.0371,0.0059,33.4,0
3860,-0.6229,0.3759,9.5544,-0.007,-0.0364,-0.0117,32.7,0
3880,-0.7011,0.4468,9.4628,0.0038,-0.0404,-0.0025,32.0,0
3900,-0.6495,0.4188,9.5028,-0.0273,-0.0235,-0.0225,31.4,0
3920,-0.7198,0.4569,9.476,-0.0116,-0.0087,-0.0135,30.7,0
3940,-0.7451,0.5612,9.574,-0.021,-0.0556,-0.0326,30.0,0
3960,-0.6751,0.4315,9.4762,-0.0068,-0.0397,-0.0323,29.3,0
3980,-0.7429,0.4702,9.5773,-0.0177,-0.0264,-0.0226,28.6,0
4000,-0.6692,0.5073,9.5271,-0.0066,-0.0253,-0.0207,27.9,0
4020,-0.6505,0.493,9.4724,-0.0241,-0.0345,-0.0399,28.3,0
4040,-0.681,0.4098,9.5603,-0.0061,-0.0397,-0.0213,28.8,0
4060,-0.684,0.3494,9.4729,-0.0085,-0.0385,-0.0339,29.2,0
4080,-0.6788,0.4592,9.4521,-0.0116,-0.0246,-0.0292,29.7,0
4100,-0.685,0.3396,9.5348,-0.0087,-0.0396,-0.0287,30.1,0
4120,-0.8225,0.4705,9.4849,-0.0263,-0.0403,-0.0238,30.6,0
4140,-0.6153,0.3411,9.5477,-0.0063,-0.0357,-0.019,31.0,0
4160,-0.6445,0.2374,9.4811,-0.0108,-0.0241,-0.0078,31.4,0
4180,-0.7623,0.3148,9.5308,-0.0055,-0.0256,-0.0409,31.9,0
4200,-0.6085,0.3981,9.5478,-0.0111,-0.0186,-0.0118,32.3,0
4220,-0.6814,0.2365,9.5002,-0.0094,-0.0279,0.0023,32.8,0
4240,-0.6673,0.2379,9.3713,-0.0094,-0.0415,-0.0243,33.2,0
4260,-0.6435,0.264,9.4221,-0.0251,-0.0138,-0.0096,33.6,0
4280,-0.7074,0.1637,9.4909,-0.0183,-0.0369,-0.0009,34.1,0
4300,-0.6181,0.1813,9.518,-0.0248,-0.0357,-0.0116,34.5,0
4320,-0.6339,0.1398,9.4989,-0.0153,-0.0249,0.0021,35.0,0
4340,-0.6907,0.1761,9.4706,-0.0047,-0.0366,-0.0017,35.4,0
4360,-0.6955,0.0766,9.5039,-0.0162,-0.0062,-0.0143,35.9,0
4380,-0.6495,0.0068,9.4165,-0.0114,-0.031,-0.0199,36.3,0
4400,-0.6272,0.0897,9.4216,-0.0125,-0.0247,-0.0059,36.7,0
4420,-0.5958,0.0034,9.5895,-0.0065,-0.0186,-0.0127,37.2,0
4440,-0.6702,0.0614,9.4912,-0.0233,-0.0296,-0.0173,37.6,0
4460,-0.7123,-0.0174,9.3314,-0.0216,-0.0272,-0.0069,38.1,0
4480,-0.6099,0.0172,9.5326,-0.0044,-0.0243,-0.0027,38.5,0
4500,-0.6197,0.0924,9.4895,-0.0196,-0.021,-0.0009,38.9,0
4520,-0.7211,-0.0177,9.4669,-0.0131,-0.0406,-0.0205,39.4,0
4540,-0.6205,-0.0501,9.3343,-0.0128,-0.0274,-0.009,39.8,0
4560,-0.6322,-0.0762,9.4406,0.0049,-0.0248,-0.0054,40.3,0
4580,-0.6512,-0.1605,9.4206,-0.0181,-0.0138,-0.0036,40.7,0
4600,-0.683,-0.0836,9.4651,-0.008,-0.0217,-0.0227,41.2,0
4620,-0.5633,-0.1099,9.3998,-0.02,-0.0021,-0.0141,41.6,0
4640,-0.575,-0.1948,9.4992,-0.0126,-0.0112,-0.0007,42.0,0
4660,-0.6029,-0.2225,9.4316,-0.0269,-0.0262,-0.0159,42.5,0
4680,-0.746,-0.125,9.5013,-0.0125,-0.0253,-0.0143,42.9,0
4700,-0.6413,-0.1492,9.4578,-0.0187,-0.0149,-0.0178,43.4,0
4720,-0.6289,-0.228,9.3915,-0.0239,-0.0094,-0.0086,43.8,0
4740,-0.6432,-0.2454,9.4888,-0.023,-0.0083,-0.0193,44.2,0
4760,-0.634,-0.2893,9.5196,-0.0073,-0.0241,-0.0017,44.7,0
4780,-0.6458,-0.2162,9.365,-0.0125,-0.0288,0.0202,45.1,0
4800,-0.6607,-0.3585,9.3382,-0.0037,-0.0194,0.006,45.6,0
4820,-0.643,-0.3645,9.3798,-0.0148,-0.0057,0.0099,46.0,0
4840,-0.6303,-0.4015,9.4092,-0.0182,-0.0124,-0.0105,46.5,0
4860,-0.5461,-0.3872,9.4849,-0.0085,-0.0201,-0.0059,46.9,0
4880,-0.6806,-0.4013,9.4566,-0.006,-0.0226,-0.0103,47.3,0
4900,-0.5505,-0.4239,9.3745,-0.012,-0.0299,-0.0003,47.8,0
4920,-0.5213,-0.4896,9.3607,-0.0273,-0.0141,0.0025,48.2,0
4940,-0.6149,-0.4656,9.4743,-0.0168,-0.0224,0.0171,48.7,0
4960,-0.5952,-0.5138,9.3829,0.0058,-0.0339,0.0016,49.1,0
4980,-0.5159,-0.5403,9.4392,-0.0158,-0.0231,-0.0054,49.5,0
5000,-0.6397,-0.5449,9.4532,-0.0176,-0.0302,-0.0046,50.0,0
