timestamp_ms,ax,ay,az,gx,gy,gz,speed_kmh,label
2780,2.5976,3.4149,13.7894,0.0413,-0.0234,0.0477,10.9,1
2800,2.6971,3.4227,13.6841,0.0632,-0.0359,0.0421,11.0,1
2820,2.7334,3.3772,13.8404,0.0437,-0.028,0.0628,11.0,1
2840,2.6186,3.5184,13.771,0.0505,-0.046,0.0727,11.1,1
2860,2.7659,3.4697,13.8799,0.0667,-0.0367,0.0635,11.1,1
2880,2.7862,3.5274,13.8427,0.0518,-0.0572,0.0824,11.2,1
2900,2.7582,3.5327,13.874,0.0617,-0.0246,0.0754,11.2,1
2920,2.6511,3.5347,13.8212,0.069,-0.0401,0.0714,11.3,1
2940,2.6969,3.5257,13.9659,0.0601,-0.0481,0.0709,11.3,1
2960,2.8,3.6013,13.9257,0.0612,-0.0426,0.0868,11.4,1
2980,2.6488,3.5931,13.8663,0.0787,-0.0466,0.0658,11.4,1
3000,2.6935,3.7057,14.0256,0.0777,-0.0531,0.0615,11.5,1
3020,2.7531,3.6126,13.9449,0.0623,-0.0368,0.0633,11.3,1
3040,2.7025,3.6479,13.9293,0.0783,-0.053,0.0547,11.2,1
3060,2.7526,3.6279,13.8383,0.0842,-0.0481,0.065,11.1,1
3080,2.7129,3.4985,13.8271,0.06,-0.0382,0.0794,10.9,1
3100,2.7687,3.4969,13.9187,0.0675,-0.0588,0.0753,10.8,1
3120,2.8171,3.494,13.8445,0.0498,-0.0371,0.069,10.7,1
3140,2.8152,3.503,13.8578,0.0549,-0.0416,0.0514,10.6,1
3160,2.8302,3.572,13.8538,0.0758,-0.041,0.0653,10.4,1
3180,2.7415,3.4475,13.7206,0.0612,-0.0442,0.0734,10.3,1
3200,2.896,3.3779,13.6669,0.0542,-0.0356,0.0819,10.2,1
3220,2.7978,3.3577,13.677,0.0597,-0.0453,0.0698,10.0,1
3240,2.8341,3.4955,13.6321,0.048,-0.0466,0.0623,9.9,1
3260,2.8758,3.3211,13.635,0.082,-0.0311,0.0791,9.8,1
3280,2.7966,3.347,13.6597,0.0577,-0.0339,0.0552,9.6,1
3300,2.8158,3.2838,13.6503,0.0459,-0.0424,0.0673,9.5,1
3320,2.9351,3.313,13.6011,0.049,-0.0427,0.0625,9.4,1
3340,2.9097,3.2192,13.5281,0.0473,-0.0539,0.0601,9.3,1
3360,2.9982,3.2803,13.5904,0.0396,-0.0374,0.0773,9.1,1
3380,2.9038,3.2789,13.4924,0.0625,-0.032,0.0599,9.0,1
3400,2.8544,3.1403,13.5412,0.0687,-0.0609,0.0689,8.9,1
3420,2.9809,3.2992,13.4553,0.0387,-0.0432,0.0528,8.7,1
3440,2.9198,3.1055,13.377,0.05,-0.052,0.073,8.6,1
3460,2.9744,3.0908,13.3727,0.0484,-0.0558,0.0749,8.5,1
3480,2.926,3.1205,13.2693,0.0427,-0.0474,0.0743,8.4,1
3500,2.9065,3.0108,13.3364,0.0571,-0.0262,0.0723,8.2,1
3520,3.0811,3.107,13.3388,0.0353,-0.0416,0.0659,8.1,1
3540,3.0336,2.9673,13.2674,0.0503,-0.0293,0.0603,8.0,1
3560,3.0591,2.9822,13.2509,0.0525,-0.0374,0.0733,7.8,1
3580,2.9901,2.9497,13.2104,0.0416,-0.0291,0.0765,7.7,1
3600,3.0404,3.0227,13.1328,0.0549,-0.0345,0.0474,7.6,1
3620,3.0834,2.9713,13.1419,0.0509,-0.0479,0.0625,7.4,1
3640,3.0744,2.9434,13.1558,0.0317,-0.0509,0.073,7.3,1
3660,3.0594,2.8826,13.1632,0.033,-0.0227,0.0599,7.2,1
3680,3.1411,2.8085,13.1677,0.0418,-0.0337,0.0585,7.1,1
3700,3.1235,2.8042,13.0881,0.0488,-0.0276,0.0421,6.9,1
3720,3.0459,2.8707,13.0937,0.0199,-0.0288,0.0765,6.8,1
3740,3.204,2.8141,13.0829,0.0223,-0.0495,0.0655,6.7,1
3760,3.1136,2.8302,13.0326,0.0378,-0.0384,0.0694,6.5,1
3780,3.1242,2.7424,13.0836,0.0238,-0.0471,0.0782,6.4,1
3800,3.2233,2.6965,12.9876,0.0327,-0.0513,0.0649,6.3,1
3820,3.1414,2.6852,12.9292,0.0167,-0.0538,0.0891,6.1,1
3840,3.1617,2.712,12.9735,0.0281,-0.0082,0.052,6.0,1
3860,3.202,2.7096,12.8747,0.0352,-0.0408,0.0582,5.9,1
3880,3.1936,2.6469,12.9121,0.0111,-0.0356,0.0648,5.8,1
3900,3.1405,2.6266,12.8287,0.0282,-0.0336,0.0527,5.6,1
3920,3.2061,2.5954,12.7716,0.0238,-0.0326,0.0487,5.5,1
3940,3.1881,2.6228,12.7846,0.0104,-0.055,0.0804,5.4,1
3960,3.2976,2.6467,12.821,0.0253,-0.0244,0.0596,5.2,1
3980,3.3006,2.5056,12.8207,0.0266,-0.0301,0.062,5.1,1
4000,3.2281,2.5189,12.7711,0.0191,-0.0183,0.0575,5.0,1
4020,3.1844,2.5519,12.7416,0.0265,-0.014,0.0615,5.1,1
4040,3.254,2.4502,12.6314,0.0181,-0.0293,0.0352,5.2,1
4060,3.1616,2.5185,12.637,0.0074,-0.0414,0.0623,5.3,1
4080,3.2671,2.6286,12.5657,0.0277,-0.0253,0.0586,5.5,1
4100,3.2237,2.4494,12.583,0.0108,-0.0265,0.0658,5.6,1
4120,3.2579,2.563,12.5441,0.0193,-0.022,0.0562,5.7,1
4140,3.1322,2.5913,12.5428,0.0261,-0.0255,0.0711,5.8,1
4160,3.2384,2.5211,12.4642,0.0202,-0.0214,0.0642,5.9,1
4180,3.1607,2.5222,12.4245,-0.0067,0.002,0.0799,6.1,1
4200,3.1772,2.582,12.4375,0.0066,-0.0414,0.0667,6.2,1
4220,3.1213,2.7103,12.4382,0.0203,-0.0101,0.0781,6.3,1
4240,2.9994,2.6028,12.3935,0.0123,-0.017,0.0712,6.4,1
4260,3.1324,2.6665,12.301,0.0137,0.0129,0.0759,6.5,1
4280,3.1296,2.6519,12.2813,0.007,0.0053,0.0731,6.7,1
4300,3.1089,2.6804,12.3253,0.0079,-0.0013,0.0736,6.8,1
4320,3.0319,2.7609,12.2325,0.0016,-0.0162,0.0749,6.9,1
4340,3.1266,2.6754,12.2493,0.0151,0.0038,0.0712,7.0,1
4360,3.1139,2.6237,12.1955,0.0174,0.0087,0.0657,7.1,1
4380,3.1425,2.6893,12.1623,0.0168,-0.0099,0.0753,7.3,1
4400,3.0496,2.7449,12.1941,0.0197,-0.0054,0.068,7.4,1
4420,2.9311,2.6652,12.1241,0.0075,0.0106,0.0535,7.5,1
4440,3.0222,2.6424,12.0593,0.0033,0.0117,0.0526,7.6,1
4460,3.0548,2.7156,12.1052,0.0059,0.0026,0.0612,7.7,1
4480,3.0073,2.7451,11.9935,0.0018,0.0039,0.069,7.8,1
4500,3.0357,2.7434,11.903,-0.0149,0.0093,0.0536,8.0,1
4520,3.0371,2.7804,12.0412,0.031,0.0044,0.0719,8.1,1
4540,2.959,2.7408,11.9368,-0.0057,0.0137,0.06,8.2,1
4560,2.9801,2.8069,11.8912,-0.0022,0.039,0.0706,8.3,1
4580,2.923,2.7667,11.8475,0.0128,0.0034,0.0562,8.4,1
4600,2.9161,2.8637,11.834,-0.0062,0.0204,0.074,8.6,1
4620,2.9599,2.8706,11.9084,-0.017,0.0309,0.0653,8.7,1
4640,2.929,2.7707,11.8705,0.0015,0.0116,0.0619,8.8,1
4660,2.9764,2.7897,11.7276,0.0054,0.0209,0.082,8.9,1
4680,2.8806,2.781,11.7387,-0.0151,0.0287,0.067,9.0,1
4700,2.8454,2.8304,11.6699,-0.0072,0.0225,0.0755,9.2,1
4720,2.8605,2.8339,11.6483,0.0053,0.0588,0.0819,9.3,1
4740,2.9084,2.8954,11.6287,0.011,0.043,0.0853,9.4,1
4760,2.9518,2.8422,11.5214,0.0046,0.0409,0.0582,9.5,1
4780,2.8773,2.7661,11.6187,-0.0237,0.0305,0.0782,9.6,1
4800,2.9001,2.8846,11.4506,-0.0095,0.0421,0.0727,9.8,1
4820,2.9042,2.8481,11.5136,-0.0052,0.0292,0.0649,9.9,1
4840,2.9259,2.8747,11.3723,-0.005,0.057,0.0671,10.0,1
4860,2.9537,2.9557,11.3613,0.0023,0.0428,0.0834,10.1,1
4880,2.8706,2.9471,11.4032,-0.0117,0.0721,0.0591,10.2,1
4900,2.8258,2.9075,11.3878,0.0064,0.043,0.0771,10.4,1
4920,2.8743,2.9557,11.3574,-0.0228,0.0475,0.0675,10.5,1
4940,2.9053,3.0071,11.3057,-0.0038,0.0731,0.0734,10.6,1
4960,2.8539,2.9493,11.2667,-0.0036,0.0604,0.0694,10.7,1
4980,2.8522,2.9916,11.2455,-0.005,0.0574,0.0503,10.8,1
5000,2.7817,2.9555,11.1922,0.0018,0.0633,0.0655,11.0,1
