timestamp_ms,ax,ay,az,gx,gy,gz,speed_kmh,label
1640,1.8918,3.6462,12.3629,-0.0092,0.0079,0.0364,13.2,1
1660,1.9759,3.6637,12.3463,0.0103,0.0007,0.0487,13.3,1
1680,2.0299,3.6201,12.3386,-0.0094,0.0123,0.0358,13.3,1
1700,1.9454,3.6428,12.4059,0.0023,0.0057,0.0349,13.4,1
1720,1.8813,3.7491,12.3858,0.0031,0.0206,0.065,13.5,1
1740,1.9802,3.6073,12.4054,0.0033,0.0102,0.0414,13.6,1
1760,1.9802,3.7149,12.4578,0.0093,0.0329,0.0579,13.7,1
1780,2.0698,3.7167,12.6513,0.027,0.0135,0.059,13.8,1
1800,1.983,3.7211,12.4797,0.0092,0.0248,0.0564,13.9,1
1820,2.0866,3.7385,12.6977,0.0168,-0.0031,0.0655,14.0,1
1840,2.0226,3.7343,12.5965,0.0018,0.0311,0.0709,14.0,1
1860,1.9315,3.6899,12.6948,0.0148,0.0304,0.056,14.1,1
1880,2.0226,3.6677,12.6504,0.0247,0.0264,0.079,14.2,1
1900,1.9061,3.6893,12.7132,0.0322,0.0399,0.07,14.3,1
1920,1.9451,3.6871,12.866,0.0317,0.0133,0.0848,14.4,1
1940,1.9078,3.6493,12.788,0.0381,0.0219,0.0844,14.5,1
1960,1.8789,3.6718,12.7996,0.0368,0.036,0.083,14.6,1
1980,1.9373,3.6552,12.8712,0.0352,0.0177,0.0739,14.6,1
2000,1.9652,3.7148,12.9291,0.0312,0.011,0.103,14.7,1
2020,1.8908,3.7257,12.9063,0.0457,0.026,0.1087,14.5,1
2040,2.0619,3.6568,12.8437,0.0439,0.0186,0.1053,14.3,1
2060,2.0443,3.5489,12.8736,0.0512,0.0286,0.1037,14.1,1
2080,2.1076,3.4853,12.8615,0.0532,0.0152,0.0777,13.9,1
2100,2.0606,3.5847,12.8845,0.0349,0.0276,0.083,13.7,1
2120,2.2282,3.6146,12.8514,0.0352,0.0308,0.0812,13.5,1
2140,2.3186,3.487,12.8076,0.0233,0.018,0.0644,13.3,1
2160,2.2673,3.4385,12.7147,0.0202,0.031,0.0854,13.1,1
2180,2.2713,3.454,12.779,0.0248,0.0061,0.0763,12.9,1
2200,2.3506,3.4627,12.7648,0.047,0.034,0.0983,12.7,1
2220,2.3819,3.344,12.6437,0.0363,0.0173,0.0873,12.5,1
2240,2.3992,3.3105,12.7808,0.0068,0.0202,0.0661,12.3,1
2260,2.5286,3.2602,12.611,0.0233,0.0317,0.0845,12.1,1
2280,2.5423,3.3323,12.7014,0.025,0.0279,0.077,11.9,1
2300,2.5519,3.3342,12.6024,0.0297,0.0351,0.0939,11.7,1
2320,2.5031,3.2193,12.6945,0.0225,0.0135,0.0944,11.5,1
2340,2.6172,3.1944,12.4878,0.0109,0.0198,0.075,11.3,1
2360,2.7339,3.1583,12.5137,0.0261,0.0187,0.0686,11.1,1
2380,2.6307,3.2071,12.5983,0.003,0.0279,0.064,10.9,1
2400,2.6615,3.0571,12.5763,0.0011,0.0228,0.078,10.7,1
2420,2.7195,3.1073,12.5219,0.024,0.0391,0.1022,10.5,1
2440,2.7019,3.0553,12.5917,0.0003,0.0296,0.0539,10.3,1
2460,2.8825,3.0375,12.548,0.0116,0.0297,0.0754,10.1,1
2480,2.8183,2.9534,12.5528,0.0072,0.0227,0.0859,9.9,1
2500,2.9906,2.9681,12.4076,0.0244,0.0288,0.0808,9.7,1
2520,2.9529,3.0348,12.5181,0.0133,0.0367,0.0626,9.5,1
2540,2.9703,2.9312,12.388,0.0051,0.0141,0.0945,9.3,1
2560,3.0065,2.9637,12.4654,-0.0024,0.0296,0.0577,9.1,1
2580,3.0885,2.805,12.4569,0.0147,0.0301,0.0592,8.9,1
2600,3.0226,2.9075,12.4939,0.0072,0.0195,0.0688,8.7,1
2620,3.1797,2.7717,12.3422,0.0058,0.0394,0.0603,8.5,1
2640,3.1885,2.8527,12.3621,0.0079,0.0382,0.0654,8.3,1
2660,3.2258,2.7882,12.4226,-0.0175,0.0243,0.069,8.0,1
2680,3.3638,2.7065,12.3789,-0.0046,0.0331,0.0506,7.8,1
2700,3.2954,2.6061,12.3427,-0.0175,0.0274,0.0625,7.6,1
2720,3.3095,2.6297,12.3052,-0.0092,0.0367,0.0526,7.4,1
2740,3.3835,2.6043,12.2009,-0.0037,0.0244,0.0583,7.2,1
2760,3.4214,2.6449,12.2593,-0.0332,0.042,0.061,7.0,1
2780,3.3937,2.6443,12.1528,-0.0036,0.0263,0.0465,6.8,1
2800,3.4433,2.4553,12.1154,-0.0064,0.0365,0.0451,6.6,1
2820,3.5379,2.455,12.2303,0.0028,0.0244,0.0386,6.4,1
2840,3.4428,2.533,12.2658,-0.0137,0.0411,0.0442,6.2,1
2860,3.7023,2.397,12.1699,-0.0206,0.0315,0.0525,6.0,1
2880,3.6899,2.4846,12.1552,-0.0274,0.0302,0.0418,5.8,1
2900,3.6157,2.2721,12.1621,-0.0235,0.043,0.0394,5.6,1
2920,3.6835,2.4454,12.1913,-0.0298,0.0161,0.0563,5.4,1
2940,3.7371,2.328,12.1368,-0.0272,0.0256,0.0525,5.2,1
2960,3.7798,2.3371,12.1363,-0.0197,0.0232,0.0444,5.0,1
2980,3.8135,2.3007,12.0737,-0.0511,0.0262,0.0634,4.8,1
3000,3.9104,2.2452,11.9954,-0.0316,0.0294,0.0479,4.6,1
3020,3.8845,2.2692,12.0908,-0.0228,0.0199,0.0493,4.8,1
3040,3.8311,2.3431,12.0776,-0.028,0.0234,0.0561,5.0,1
3060,3.809,2.4353,12.2126,-0.0176,0.0146,0.0611,5.2,1
3080,3.8727,2.4483,12.149,-0.033,0.0483,0.044,5.3,1
3100,3.9003,2.5263,12.2133,-0.0147,0.0196,0.0561,5.5,1
3120,3.9555,2.403,12.2535,-0.0171,0.0533,0.043,5.7,1
3140,3.8595,2.5686,12.3073,-0.0287,0.044,0.0426,5.9,1
3160,3.9038,2.5299,12.181,-0.024,0.025,0.0535,6.1,1
3180,3.8812,2.5439,12.295,-0.0162,0.0529,0.045,6.3,1
3200,3.8176,2.4919,12.3343,-0.0088,0.0469,0.0298,6.5,1
3220,3.8766,2.6458,12.3683,-0.0036,0.0357,0.0312,6.6,1
3240,3.7993,2.6522,12.4297,-0.0154,0.0652,0.0474,6.8,1
3260,3.9345,2.7545,12.4079,-0.0309,0.0439,0.0391,7.0,1
3280,3.8243,2.6778,12.5303,-0.0174,0.0612,0.0513,7.2,1
3300,3.8023,2.7612,12.5209,-0.0194,0.061,0.0457,7.4,1
3320,3.6804,2.7682,12.5771,-0.0129,0.0621,0.0503,7.6,1
3340,3.7538,2.8201,12.576,-0.014,0.0787,0.0413,7.8,1
3360,3.89,2.8439,12.5593,-0.0088,0.0523,0.0571,7.9,1
3380,3.8097,2.9292,12.5691,-0.0169,0.0462,0.0284,8.1,1
3400,3.7919,3.0294,12.6826,-0.0136,0.0729,0.0519,8.3,1
3420,3.7894,2.9382,12.5672,-0.0115,0.0747,0.0449,8.5,1
3440,3.7231,3.0565,12.7378,-0.0111,0.0692,0.0464,8.7,1
3460,3.7986,2.9851,12.7525,0.016,0.0627,0.0354,8.9,1
3480,3.7937,3.0475,12.7404,0.0083,0.091,0.0265,9.1,1
3500,3.7926,3.0963,12.763,0.0026,0.0881,0.0299,9.2,1
3520,3.7684,3.1692,12.8079,-0.0083,0.0852,0.0362,9.4,1
3540,3.7728,3.1943,12.8429,-0.0054,0.0825,0.0534,9.6,1
3560,3.7438,3.2057,12.8445,0.0024,0.0982,0.0603,9.8,1
3580,3.7772,3.2226,12.8684,0.0089,0.0742,0.0554,10.0,1
3600,3.8123,3.2405,12.8216,0.0111,0.0921,0.0594,10.2,1
3620,3.7423,3.2082,12.8677,-0.0084,0.0998,0.0448,10.4,1
3640,3.7602,3.3869,12.9621,-0.0083,0.0954,0.0283,10.5,1
3660,3.7461,3.4552,13.0198,-0.007,0.0971,0.0516,10.7,1
3680,3.7992,3.336,13.0839,0.0004,0.1029,0.0534,10.9,1
3700,3.7182,3.419,13.0627,0.0043,0.1276,0.0721,11.1,1
3720,3.8813,3.5611,13.038,0.0152,0.1093,0.0533,11.3,1
3740,3.743,3.5298,13.131,0.0055,0.1252,0.0437,11.5,1
3760,3.733,3.598,13.1043,0.0093,0.0953,0.0442,11.7,1
3780,3.7821,3.6228,13.0877,0.0013,0.103,0.0291,11.8,1
3800,3.8273,3.5819,13.1404,0.0221,0.1036,0.0723,12.0,1
3820,3.758,3.6451,13.17,0.0133,0.1111,0.0358,12.2,1
3840,3.799,3.7713,13.2355,0.0153,0.1213,0.047,12.4,1
3860,3.6795,3.7104,13.2712,0.0258,0.1192,0.0527,12.6,1
3880,3.698,3.7349,13.2014,0.0184,0.1398,0.0635,12.8,1
3900,3.8158,3.8273,13.2386,0.0095,0.1267,0.0506,12.9,1
3920,3.7137,3.825,13.3865,0.0202,0.14,0.0489,13.1,1
3940,3.7339,3.8814,13.4425,0.0036,0.1462,0.0334,13.3,1
3960,3.6885,3.9514,13.3067,0.0185,0.1392,0.0628,13.5,1
3980,3.7382,3.9385,13.4192,-0.0019,0.1354,0.0501,13.7,1
4000,3.7923,3.9757,13.4617,-0.0057,0.1369,0.0614,13.9,1
4020,3.7319,4.0296,13.429,0.0036,0.1341,0.0457,13.9,1
4040,3.6395,3.9161,13.3671,0.012,0.1522,0.0286,13.9,1
4060,3.6913,3.9548,13.4051,0.0149,0.1319,0.0612,13.9,1
4080,3.6736,3.8656,13.4283,0.0111,0.1184,0.0383,13.9,1
4100,3.5724,3.9536,13.4112,0.0407,0.1091,0.0587,14.0,1
4120,3.6419,3.8688,13.4674,0.0198,0.1226,0.0439,14.0,1
4140,3.5443,3.91,13.3193,0.0206,0.1151,0.0491,14.0,1
4160,3.5549,3.8679,13.3818,0.0179,0.127,0.0653,14.0,1
4180,3.4417,3.8452,13.3808,0.0114,0.1173,0.069,14.0,1
4200,3.583,3.8361,13.3563,0.0187,0.12,0.0566,14.0,1
4220,3.5241,3.7983,13.3303,0.0141,0.0967,0.0489,14.0,1
4240,3.4526,3.6713,13.3909,0.0159,0.0856,0.0568,14.1,1
4260,3.4934,3.7415,13.4138,0.0245,0.0926,0.051,14.1,1
4280,3.3525,3.7463,13.3817,0.0188,0.0962,0.0618,14.1,1
4300,3.3815,3.604,13.3859,0.0035,0.0928,0.069,14.1,1
4320,3.3039,3.6525,13.185,0.0292,0.1001,0.0643,14.1,1
4340,3.3211,3.6763,13.2045,0.0035,0.0626,0.0447,14.1,1
4360,3.2743,3.6127,13.2715,0.0034,0.0854,0.063,14.1,1
4380,3.2779,3.5835,13.3191,0.0185,0.0717,0.063,14.2,1
4400,3.2752,3.5546,13.2701,0.0154,0.0553,0.0544,14.2,1
4420,3.1704,3.5901,13.3289,0.0187,0.0693,0.0512,14.2,1
4440,3.2927,3.53,13.2306,0.0401,0.0844,0.0549,14.2,1
4460,3.1286,3.5109,13.2484,-0.014,0.0987,0.055,14.2,1
4480,3.1523,3.477,13.2756,0.0336,0.0537,0.0441,14.2,1
4500,3.2261,3.4568,13.1408,0.0141,0.0484,0.0596,14.2,1
4520,3.0287,3.4899,13.1471,0.019,0.055,0.0586,14.3,1
4540,3.0937,3.3966,13.1994,0.0215,0.062,0.0527,14.3,1
4560,3.0974,3.4686,13.206,0.0134,0.0414,0.0486,14.3,1
4580,3.059,3.4369,13.1377,0.0233,0.0467,0.0598,14.3,1
4600,3.0351,3.3301,13.1627,0.0099,0.0411,0.0644,14.3,1
4620,2.9327,3.3848,13.1674,0.0282,0.0272,0.0596,14.3,1
4640,2.8743,3.3156,13.1155,0.0181,0.0442,0.0547,14.4,1
4660,3.0545,3.3126,13.0814,0.019,0.039,0.0655,14.4,1
4680,2.9268,3.2711,13.0494,0.025,0.0208,0.0571,14.4,1
4700,2.8691,3.2143,13.0393,0.0208,0.0374,0.0646,14.4,1
4720,2.8433,3.2312,13.0779,0.0039,0.0455,0.0717,14.4,1
4740,2.882,3.2979,13.1173,-0.0,0.0292,0.0699,14.4,1
4760,2.8895,3.2509,13.017,0.0239,0.0267,0.0621,14.4,1
4780,2.8627,3.2222,13.0541,0.016,0.0047,0.0728,14.5,1
4800,2.8265,3.2568,13.0891,0.0135,0.0264,0.0558,14.5,1
4820,2.8678,3.2017,13.0748,0.0215,0.0281,0.063,14.5,1
4840,2.7231,3.1549,12.9746,0.0198,0.0187,0.0741,14.5,1
4860,2.7791,3.1101,12.9562,0.0313,0.0162,0.0545,14.5,1
4880,2.7972,3.1339,13.0358,0.022,0.0057,0.0704,14.5,1
4900,2.5975,3.0726,13.0566,0.0197,0.0066,0.0701,14.5,1
4920,2.6931,2.9703,12.8983,0.0287,0.0014,0.0611,14.6,1
4940,2.6972,3.0151,12.9164,0.027,0.0038,0.0582,14.6,1
4960,2.6753,2.9467,12.9867,0.0086,-0.0037,0.0735,14.6,1
4980,2.5948,2.9854,12.8571,0.0069,0.01,0.067,14.6,1
5000,2.6021,3.0002,12.8886,0.0138,-0.0045,0.0737,14.6,1
