timestamp_ms,ax,ay,az,gx,gy,gz,speed_kmh,label
1660,2.3411,2.4814,11.8471,0.0039,0.0337,-0.0715,28.4,1
1680,2.3839,2.6813,11.8574,-0.0223,0.0304,-0.0637,27.0,1
1700,2.5808,2.7241,11.9402,-0.0138,0.0546,-0.0544,25.7,1
1720,2.5225,2.7732,12.1025,-0.0222,0.027,-0.0485,24.3,1
1740,2.7013,2.8411,12.0732,-0.0333,0.0365,-0.0582,22.9,1
1760,2.6278,2.9714,12.1912,-0.0393,0.0253,-0.0407,21.6,1
1780,2.7547,2.9994,12.0657,-0.0197,0.0301,-0.0318,20.2,1
1800,2.8368,3.0965,12.2974,-0.0231,0.0406,-0.0355,18.9,1
1820,2.806,3.2969,12.2504,-0.0269,0.0256,-0.0388,17.5,1
1840,2.9235,3.2649,12.3173,-0.0366,0.0376,-0.0323,16.2,1
1860,2.8449,3.2673,12.2932,-0.0323,0.0447,-0.049,14.8,1
1880,3.1219,3.3768,12.3498,-0.0377,0.0476,-0.0416,13.5,1
1900,3.1659,3.4961,12.508,-0.0336,0.0426,-0.0181,12.1,1
1920,3.2347,3.5558,12.5829,-0.0452,0.0441,-0.0342,10.8,1
1940,3.2252,3.5921,12.5458,-0.0411,0.037,-0.0456,9.4,1
1960,3.3226,3.7054,12.5294,-0.0511,0.0596,-0.0551,8.0,1
1980,3.2979,3.6921,12.7178,-0.0413,0.0402,-0.0321,6.7,1
2000,3.4513,3.7351,12.7276,-0.0425,0.0535,-0.0371,5.3,1
2020,3.4635,3.8987,12.7382,-0.0485,0.0463,-0.0517,5.5,1
2040,3.3626,3.8432,12.7714,-0.0359,0.0412,-0.0404,5.7,1
2060,3.2735,3.7575,12.6993,-0.0427,0.0504,-0.0412,5.9,1
2080,3.2945,3.7461,12.8437,-0.0406,0.0542,-0.0301,6.1,1
2100,3.3121,3.7187,12.736,-0.0449,0.0456,-0.0195,6.3,1
2120,3.3091,3.6918,12.8111,-0.0356,0.0426,-0.0092,6.5,1
2140,3.3108,3.7773,12.7416,-0.026,0.0497,-0.0024,6.7,1
2160,3.2743,3.8151,12.8513,-0.0311,0.0315,-0.0082,6.9,1
2180,3.248,3.7836,12.8013,-0.0174,0.0325,-0.0103,7.1,1
2200,3.3538,3.792,12.857,-0.0311,0.0342,-0.0314,7.3,1
2220,3.1778,3.7106,12.9025,-0.0171,0.0223,-0.0095,7.5,1
2240,3.3109,3.6976,12.8564,-0.0187,0.0386,-0.012,7.6,1
2260,3.2266,3.693,12.9945,-0.0288,0.0308,-0.0096,7.8,1
2280,3.281,3.7241,12.8393,-0.003,0.0305,0.0002,8.0,1
2300,3.2751,3.6253,12.8516,-0.0045,0.0262,-0.0005,8.2,1
2320,3.1326,3.5427,12.9171,-0.0178,0.0398,-0.0061,8.4,1
2340,3.1681,3.585,12.9385,-0.001,0.0304,-0.0074,8.6,1
2360,3.1852,3.6175,12.8992,-0.0057,0.0427,0.0004,8.8,1
2380,3.1598,3.546,12.9266,-0.0027,0.0382,0.0163,9.0,1
2400,3.1394,3.5842,12.8818,-0.0096,0.0372,-0.007,9.2,1
2420,3.2809,3.5531,13.0291,0.0124,0.0399,0.0058,9.4,1
2440,3.2338,3.5801,12.8801,0.0032,0.0432,0.0087,9.6,1
2460,3.2244,3.4318,13.0467,0.0078,0.0324,0.0128,9.8,1
2480,3.1708,3.5342,13.0336,0.0151,0.0221,0.0081,10.0,1
2500,3.1295,3.4494,13.0889,0.0077,0.0175,0.0088,10.2,1
2520,3.0686,3.4129,13.1365,0.0034,0.0318,0.0216,10.3,1
2540,3.2007,3.3818,13.0285,0.0224,0.0341,-0.0035,10.5,1
2560,3.0766,3.3909,13.0075,0.0236,0.0367,0.0127,10.7,1
2580,3.0326,3.4327,13.0412,0.0214,0.0423,0.0233,10.9,1
2600,3.1417,3.4749,13.0708,0.0292,0.0498,0.0057,11.1,1
2620,3.1486,3.4348,13.0309,0.023,0.0474,0.0193,11.3,1
2640,3.2086,3.4397,13.1186,0.0417,0.0134,0.0148,11.5,1
2660,3.0721,3.4018,13.0056,0.0308,0.0267,0.0437,11.7,1
2680,3.0662,3.3478,13.0432,0.0049,0.0334,0.0339,11.9,1
2700,3.0915,3.3151,13.0318,0.0245,0.0326,0.0218,12.1,1
2720,2.9827,3.2419,13.1155,0.0502,0.0132,0.0366,12.3,1
2740,2.9777,3.3322,13.1625,0.0246,0.0372,0.035,12.5,1
2760,2.9999,3.3123,13.2029,0.0316,0.038,0.0356,12.7,1
2780,3.0483,3.3366,13.2155,0.0604,0.0276,0.0383,12.8,1
2800,2.8938,3.2429,13.2424,0.0349,0.0358,0.0384,13.0,1
2820,2.9844,3.2186,13.1217,0.0475,0.0272,0.0501,13.2,1
2840,2.9155,3.2622,13.2073,0.0674,0.0347,0.0493,13.4,1
2860,2.9668,3.1361,13.1807,0.0396,0.0314,0.0347,13.6,1
2880,3.0035,3.1747,13.2476,0.0547,0.0043,0.0597,13.8,1
2900,2.9721,3.1563,13.2396,0.0533,0.0398,0.0585,14.0,1
2920,2.983,3.1047,13.2262,0.0717,0.0181,0.0524,14.2,1
2940,2.9121,3.0578,13.2427,0.0585,0.0613,0.0545,14.4,1
2960,2.8673,3.0574,13.2484,0.0764,0.0209,0.0441,14.6,1
2980,2.8284,3.1022,13.2432,0.0618,0.044,0.0384,14.8,1
3000,2.9128,3.1224,13.2423,0.0583,0.0294,0.0468,15.0,1
3020,2.8811,3.117,13.2172,0.0849,0.0443,0.054,14.8,1
3040,2.9282,3.0731,13.2446,0.0508,0.0332,0.0677,14.7,1
3060,2.9261,2.9554,13.2467,0.0593,0.0447,0.0561,14.6,1
3080,2.9868,3.0727,13.2491,0.0566,0.0304,0.0722,14.5,1
3100,2.8493,2.9549,13.2098,0.0682,0.032,0.0564,14.4,1
3120,2.8616,3.0343,13.2145,0.0594,0.0075,0.0545,14.3,1
3140,2.8663,3.0057,13.262,0.0532,0.0213,0.0581,14.1,1
3160,2.9362,2.9601,13.2497,0.0537,0.0246,0.0711,14.0,1
3180,2.8553,2.9033,13.237,0.0482,0.0213,0.062,13.9,1
3200,2.9216,2.8221,13.2213,0.0474,0.0155,0.0548,13.8,1
3220,2.7872,3.0247,13.1189,0.0297,0.046,0.0685,13.7,1
3240,2.8246,2.9654,13.1683,0.037,0.0535,0.0592,13.5,1
3260,2.9212,2.9302,13.2153,0.0361,0.0134,0.0588,13.4,1
3280,2.7644,2.8982,13.1597,0.0408,0.0369,0.0593,13.3,1
3300,2.8221,2.9186,13.2735,0.0238,0.0264,0.0766,13.2,1
3320,2.8154,2.9003,13.1776,0.0402,0.0234,0.0661,13.1,1
3340,2.9593,2.8167,13.1319,0.0367,0.0103,0.0422,12.9,1
3360,2.7761,2.722,13.0852,0.0408,0.0335,0.0607,12.8,1
3380,2.7922,2.8273,13.1818,0.0144,0.0392,0.0564,12.7,1
3400,2.7431,2.8342,13.1544,0.0434,0.0259,0.027,12.6,1
3420,2.7869,2.7889,13.0824,0.0014,0.0282,0.0423,12.5,1
3440,2.7529,2.7995,13.1132,0.0335,0.025,0.069,12.3,1
3460,2.8166,2.7922,13.0607,0.0048,0.0113,0.0625,12.2,1
3480,2.8747,2.8165,13.1181,0.025,0.0007,0.0614,12.1,1
3500,2.7645,2.8155,13.1394,0.0334,0.0148,0.0652,12.0,1
3520,2.745,2.7455,13.0139,0.0282,0.0373,0.0618,11.9,1
3540,2.8037,2.8307,13.0289,0.0106,0.036,0.0593,11.8,1
3560,2.7413,2.7078,13.0129,0.0034,0.0375,0.0483,11.6,1
3580,2.7904,2.6596,13.1058,0.0059,0.0357,0.0728,11.5,1
3600,2.7492,2.6533,13.0815,-0.003,0.0202,0.0603,11.4,1
3620,2.837,2.7487,13.0203,0.0035,0.0254,0.0526,11.3,1
3640,2.7743,2.707,13.0508,-0.0029,0.0179,0.0458,11.2,1
3660,2.7746,2.6958,12.9707,0.0004,0.0366,0.0458,11.0,1
3680,2.7737,2.5926,13.1042,-0.0185,0.0273,0.062,10.9,1
3700,2.6861,2.609,13.0645,-0.007,0.0176,0.0613,10.8,1
3720,2.7222,2.7289,13.0307,0.0002,0.0257,0.0659,10.7,1
3740,2.6901,2.6262,13.0502,-0.0071,0.0256,0.0517,10.6,1
3760,2.6159,2.653,13.0206,0.0095,0.0116,0.0519,10.4,1
3780,2.6594,2.6018,13.0859,-0.0019,0.0436,0.057,10.3,1
3800,2.6885,2.572,12.9434,-0.0076,0.018,0.0574,10.2,1
3820,2.7471,2.5644,12.9095,-0.0191,0.0183,0.0633,10.1,1
3840,2.6211,2.458,12.9469,-0.0181,0.0251,0.061,10.0,1
3860,2.7347,2.5735,12.992,-0.0209,0.0299,0.076,9.8,1
3880,2.5892,2.4608,12.8966,-0.0295,0.0211,0.0641,9.7,1
3900,2.7449,2.5353,12.917,-0.0122,0.0107,0.053,9.6,1
3920,2.6997,2.4669,12.9897,-0.0434,0.015,0.0415,9.5,1
3940,2.6331,2.5153,12.9855,-0.0325,0.0086,0.0481,9.4,1
3960,2.7241,2.4963,12.9486,-0.0413,0.0422,0.0519,9.3,1
3980,2.6827,2.4028,12.8825,-0.0199,0.0226,0.0485,9.1,1
4000,2.6894,2.4852,12.945,-0.0401,0.0115,0.0507,9.0,1
4020,2.657,2.4561,12.8875,-0.0262,0.0237,0.0517,9.1,1
4040,2.7305,2.4946,13.038,-0.0268,0.015,0.0589,9.1,1
4060,2.5829,2.4874,13.0668,-0.0226,0.0206,0.0668,9.2,1
4080,2.7091,2.5777,13.0394,-0.0269,0.0299,0.0569,9.2,1
4100,2.7346,2.4786,13.0183,-0.0114,0.0244,0.0654,9.3,1
4120,2.6653,2.5718,13.1361,-0.0165,0.01,0.0746,9.3,1
4140,2.6655,2.556,13.1764,-0.0169,0.0208,0.0594,9.4,1
4160,2.5831,2.6665,13.0409,-0.0218,0.0256,0.0638,9.4,1
4180,2.7229,2.6452,13.0284,-0.02,0.0216,0.0633,9.5,1
4200,2.7231,2.6371,13.1783,-0.0083,0.0156,0.056,9.5,1
4220,2.6838,2.7517,13.1457,-0.0128,0.0229,0.0692,9.6,1
4240,2.6429,2.7504,13.1374,-0.0085,0.0081,0.0631,9.6,1
4260,2.6994,2.7063,13.1387,-0.0324,0.0135,0.0896,9.7,1
4280,2.5909,2.7017,13.3119,-0.0116,-0.0064,0.0789,9.7,1
4300,2.6616,2.7137,13.2012,0.0065,-0.0053,0.072,9.7,1
4320,2.5783,2.8684,13.2184,-0.0165,-0.0024,0.0701,9.8,1
4340,2.6747,2.8576,13.2298,0.0061,0.0096,0.0788,9.8,1
4360,2.6426,2.864,13.3038,-0.0064,0.0,0.0461,9.9,1
4380,2.6262,2.838,13.2494,0.0123,0.0087,0.0555,9.9,1
4400,2.6994,2.9764,13.4185,-0.0004,0.0014,0.0597,10.0,1
4420,2.6876,2.9037,13.5091,0.0259,-0.0168,0.0653,10.0,1
4440,2.6304,2.9646,13.3812,0.0114,-0.0126,0.0596,10.1,1
4460,2.6991,3.1077,13.4072,0.014,-0.003,0.0634,10.1,1
4480,2.5917,2.9786,13.5787,0.0158,-0.0009,0.0658,10.2,1
4500,2.6853,3.0731,13.3691,0.0122,-0.0099,0.0562,10.2,1
4520,2.6328,3.0615,13.4153,-0.0004,-0.0133,0.0571,10.3,1
4540,2.6794,3.1224,13.4827,0.0279,-0.0174,0.0661,10.3,1
4560,2.7525,3.1694,13.5688,0.0236,-0.018,0.0537,10.4,1
4580,2.6967,3.1193,13.4875,0.0298,-0.0205,0.0848,10.4,1
4600,2.7375,3.1552,13.6123,0.0437,-0.0046,0.0751,10.5,1
4620,2.7155,3.1976,13.593,0.0433,-0.0259,0.0748,10.5,1
4640,2.69,3.2013,13.5752,0.0387,-0.0166,0.0504,10.6,1
4660,2.7453,3.1792,13.6343,0.0327,-0.0159,0.0599,10.6,1
4680,2.6821,3.17,13.6032,0.0395,-0.0379,0.0699,10.7,1
4700,2.7263,3.2687,13.6272,0.0198,-0.0064,0.0725,10.7,1
4720,2.6986,3.3474,13.5872,0.0308,-0.0307,0.0719,10.8,1
4740,2.6775,3.3005,13.6751,0.0431,-0.0252,0.0551,10.8,1
4760,2.7352,3.4123,13.6413,0.0339,-0.0316,0.0569,10.9,1
4780,2.7459,3.3189,13.7079,0.0748,-0.0303,0.0627,10.9,1
4800,2.64,3.3581,13.7189,0.0399,-0.0296,0.0582,11.0,1
4820,2.7457,3.4273,13.7968,0.0551,-0.0403,0.0606,11.0,1
4840,2.7235,3.4341,13.7999,0.0713,-0.0134,0.0623,11.1,1
4860,2.6774,3.4928,13.7587,0.0396,-0.0483,0.0766,11.1,1
4880,2.7689,3.5698,13.7781,0.0574,-0.0383,0.0693,11.2,1
4900,2.6895,3.4722,13.8288,0.0772,-0.0457,0.0822,11.2,1
4920,2.6431,3.5633,13.8979,0.0692,-0.0369,0.0704,11.3,1
4940,2.7496,3.5902,13.9119,0.0774,-0.0388,0.0764,11.3,1
4960,2.7007,3.5846,13.9192,0.081,-0.0314,0.0723,11.4,1
4980,2.7893,3.6743,13.8739,0.0585,-0.061,0.0787,11.4,1
5000,2.7056,3.6295,13.9982,0.0768,-0.0432,0.069,11.5,1
