timestamp_ms,ax,ay,az,gx,gy,gz,speed_kmh,label
520,0.8811,0.6156,9.6492,0.0269,0.0611,0.0231,33.9,0
540,0.9508,0.5828,9.7264,0.0471,0.0639,0.0279,33.8,0
560,1.0192,0.5349,9.7198,0.0325,0.0647,0.0328,33.8,0
580,0.9347,0.4902,9.6474,0.0232,0.0595,0.0238,33.7,0
600,0.9571,0.3956,9.7083,0.0232,0.0642,0.0327,33.7,0
620,0.9673,0.5289,9.7881,0.0395,0.0643,0.031,33.6,0
640,0.9189,0.4966,9.9029,0.0286,0.0398,0.0334,33.6,0
660,0.9778,0.4713,9.8805,0.0508,0.0654,0.031,33.6,0
680,0.9802,0.379,9.7422,0.0274,0.0536,0.0218,33.5,0
700,0.9546,0.3528,9.8483,0.0266,0.0516,0.0312,33.5,0
720,1.0414,0.2886,9.8234,0.0323,0.0447,0.0394,33.4,0
740,1.03,0.2737,9.8406,0.037,0.0543,0.0225,33.4,0
760,0.906,0.2648,9.954,0.025,0.068,0.0484,33.3,0
780,1.0823,0.1209,9.907,0.032,0.0573,0.0485,33.3,0
800,1.0055,0.2225,9.7873,0.0231,0.0511,0.0442,33.2,0
820,1.115,0.1414,9.8604,0.0344,0.0554,0.0575,33.2,0
840,1.0422,0.1158,9.8898,0.0244,0.0555,0.0338,33.1,0
860,1.0993,0.0399,9.8951,0.0271,0.0426,0.0635,33.1,0
880,1.0664,0.0405,9.9564,0.019,0.0612,0.0527,33.0,0
900,1.1363,0.0493,9.8509,0.0434,0.0472,0.0592,33.0,0
920,1.0461,-0.0767,9.9292,0.0307,0.0389,0.0476,33.0,0
940,1.1481,-0.0684,9.9835,0.0367,0.036,0.0577,32.9,0
960,1.1983,-0.1043,9.9153,0.0427,0.0394,0.0779,32.9,0
980,1.0993,-0.0194,10.0313,0.0329,0.0384,0.0555,32.8,0
1000,1.1995,-0.0888,9.9151,0.035,0.033,0.0512,32.8,0
1020,1.0988,-0.1121,9.9716,0.0029,0.0397,0.0435,33.2,0
1040,1.0382,-0.1072,9.9255,0.0246,0.0542,0.0629,33.6,0
1060,1.0431,-0.1106,10.0049,0.0463,0.0351,0.0639,34.0,0
1080,1.0518,-0.0225,9.8675,0.0255,0.0349,0.0701,34.4,0
1100,1.0258,-0.0335,9.951,0.0281,0.0258,0.0576,34.8,0
1120,0.9473,0.0636,9.9446,0.0393,0.0411,0.0586,35.2,0
1140,0.8985,0.0776,9.8925,0.0411,0.027,0.0666,35.6,0
1160,0.984,0.0786,9.9156,0.0554,0.0222,0.0455,36.1,0
1180,0.8486,0.1341,9.8365,0.0541,0.0551,0.0604,36.5,0
1200,0.745,0.1276,9.7679,0.0299,0.0294,0.0627,36.9,0
1220,0.789,0.0868,9.8645,0.0436,0.0262,0.0541,37.3,0
1240,0.6182,0.1446,9.8344,0.0207,0.0413,0.0422,37.7,0
1260,0.7442,0.1815,9.8759,0.03,0.0217,0.0519,38.1,0
1280,0.7491,0.1986,9.7819,0.0129,0.0135,0.042,38.5,0
1300,0.6626,0.3063,9.7968,0.0372,0.0126,0.0502,38.9,0
1320,0.6286,0.2453,9.8652,0.0365,0.0222,0.0589,39.3,0
1340,0.5742,0.3006,9.7676,0.0475,0.012,0.0546,39.7,0
1360,0.6165,0.3607,9.8346,0.0373,0.007,0.0613,40.2,0
1380,0.5324,0.3281,9.7565,0.0458,0.0088,0.0571,40.6,0
1400,0.4821,0.3702,9.8111,0.0292,0.0182,0.0357,41.0,0
1420,0.4332,0.2982,9.779,0.0303,0.0041,0.0342,41.4,0
1440,0.4018,0.3887,9.753,0.0366,0.001,0.0529,41.8,0
1460,0.4164,0.3924,9.7393,0.0512,0.0004,0.046,42.2,0
1480,0.3867,0.4958,9.6892,0.0402,-0.0139,0.0449,42.6,0
1500,0.2783,0.3795,9.7071,0.0514,0.0052,0.0449,43.0,0
1520,0.2382,0.5482,9.695,0.0549,0.0005,0.0493,43.4,0
1540,0.2573,0.5162,9.7499,0.0543,0.0205,0.0473,43.8,0
1560,0.1909,0.4429,9.7029,0.0404,-0.0005,0.0577,44.2,0
1580,0.3405,0.4935,9.7292,0.0347,-0.0205,0.0498,44.7,0
1600,0.2163,0.5362,9.7311,0.0347,-0.0034,0.0446,45.1,0
1620,0.1986,0.6072,9.7254,0.0484,0.0036,0.0585,45.5,0
1640,-0.04,0.6278,9.6882,0.0523,-0.0189,0.0273,45.9,0
1660,0.1123,0.6357,9.6513,0.047,-0.0132,0.0525,46.3,0
1680,-0.0562,0.6808,9.636,0.0323,-0.0074,0.047,46.7,0
1700,0.0766,0.7339,9.7031,0.041,-0.0254,0.0439,47.1,0
1720,0.0015,0.7587,9.6702,0.0555,-0.0192,0.0406,47.5,0
1740,-0.0617,0.7696,9.5651,0.0532,-0.0042,0.0257,47.9,0
1760,-0.1367,0.7406,9.65,0.0569,-0.0265,0.0364,48.3,0
1780,-0.1666,0.821,9.6642,0.0437,-0.0362,0.033,48.8,0
1800,-0.1146,0.7674,9.579,0.0421,-0.0206,0.0432,49.2,0
1820,-0.193,0.8281,9.5936,0.0525,-0.0222,0.0415,49.6,0
1840,-0.1729,0.8288,9.525,0.0621,-0.04,0.0279,50.0,0
1860,-0.2927,0.8985,9.5329,0.0325,-0.0403,0.025,50.4,0
1880,-0.3686,0.8946,9.5537,0.0507,-0.0393,0.0359,50.8,0
1900,-0.315,0.9083,9.5568,0.0577,-0.0282,0.0382,51.2,0
1920,-0.3479,0.99,9.5816,0.0602,-0.0374,0.047,51.6,0
1940,-0.4191,0.9337,9.5175,0.0514,-0.0427,0.0307,52.0,0
1960,-0.3842,1.0161,9.4931,0.0383,-0.042,0.0522,52.4,0
1980,-0.4311,1.1218,9.5006,0.0547,-0.0554,0.0325,52.9,0
2000,-0.4946,1.1162,9.4444,0.0583,-0.0375,0.0332,53.3,0
2020,-0.4578,0.9887,9.5601,0.0516,-0.0481,0.0082,53.5,0
2040,-0.4837,1.0431,9.534,0.0498,-0.0542,0.0427,53.7,0
2060,-0.5015,0.9904,9.5021,0.0468,-0.0417,0.0378,53.9,0
2080,-0.3864,0.9441,9.5192,0.0391,-0.0411,0.0326,54.1,0
2100,-0.335,0.9548,9.532,0.0528,-0.019,0.0259,54.3,0
2120,-0.379,1.0002,9.53,0.0388,-0.0278,0.0465,54.5,0
2140,-0.371,0.9349,9.5303,0.0379,-0.0511,0.0429,54.7,0
2160,-0.3414,0.912,9.4624,0.0296,-0.0564,0.0348,55.0,0
2180,-0.2765,0.8634,9.467,0.0356,-0.049,0.0124,55.2,0
2200,-0.3153,0.832,9.4896,0.0326,-0.0298,0.019,55.4,0
2220,-0.2069,0.8561,9.3563,0.0305,-0.0545,0.0421,55.6,0
2240,-0.1992,0.8274,9.5524,0.0296,-0.0532,0.0429,55.8,0
2260,-0.2548,0.7692,9.5363,0.0402,-0.036,0.0238,56.0,0
2280,-0.1414,0.7459,9.4715,0.0368,-0.0432,0.0343,56.2,0
2300,-0.2254,0.7128,9.4275,0.022,-0.0458,0.0204,56.4,0
2320,-0.1361,0.8017,9.5013,0.0344,-0.0316,0.0058,56.7,0
2340,-0.1724,0.7033,9.5761,0.0214,-0.0497,0.0227,56.9,0
2360,-0.1769,0.6092,9.559,0.0268,-0.0361,0.0394,57.1,0
2380,-0.1316,0.6695,9.4055,0.0213,-0.0475,0.0232,57.3,0
2400,-0.0775,0.4723,9.543,0.0426,-0.0421,0.0434,57.5,0
2420,-0.1045,0.5265,9.4385,0.0201,-0.0388,0.027,57.7,0
2440,-0.0933,0.5374,9.4556,0.0231,-0.0402,0.0162,57.9,0
2460,-0.0799,0.4926,9.4561,0.0311,-0.0363,0.0132,58.1,0
2480,0.0106,0.5117,9.435,0.0251,-0.0527,0.0209,58.3,0
2500,0.0011,0.5567,9.4438,0.0235,-0.0192,0.0252,58.6,0
2520,-0.0351,0.4324,9.4701,0.0061,-0.059,0.0296,58.8,0
2540,-0.0058,0.4396,9.4441,0.017,-0.0337,0.0286,59.0,0
2560,0.0137,0.4995,9.3549,0.0111,-0.0273,0.0202,59.2,0
2580,0.0675,0.4718,9.4905,0.0171,-0.0385,0.0301,59.4,0
2600,0.0615,0.4094,9.4151,-0.0024,-0.0488,0.0247,59.6,0
2620,0.0779,0.358,9.4435,0.0037,-0.0238,0.0195,59.8,0
2640,0.1383,0.2898,9.3696,-0.0044,-0.0246,0.0139,60.0,0
2660,0.1678,0.3774,9.4701,0.0047,-0.0461,0.0264,60.3,0
2680,0.1187,0.382,9.433,0.0076,-0.0238,0.0292,60.5,0
2700,0.1524,0.268,9.504,0.0174,-0.0484,0.0182,60.7,0
2720,0.2792,0.2477,9.4446,0.0154,-0.0121,0.0089,60.9,0
2740,0.0905,0.1885,9.3774,0.0137,-0.026,0.0245,61.1,0
2760,0.2654,0.2731,9.4312,0.0074,-0.0518,0.0531,61.3,0
2780,0.1882,0.1631,9.4304,-0.0086,-0.0324,0.0332,61.5,0
2800,0.2828,0.2048,9.3987,-0.0087,-0.0189,0.0113,61.7,0
2820,0.3147,0.193,9.4053,-0.0027,-0.0104,0.0289,61.9,0
2840,0.3066,0.2198,9.3872,0.0012,-0.0253,0.0279,62.2,0
2860,0.3706,0.1158,9.4351,-0.0223,-0.0399,0.009,62.4,0
2880,0.3338,0.1451,9.4382,-0.0074,-0.0394,0.0268,62.6,0
2900,0.3689,0.0756,9.4512,-0.0143,-0.0382,0.0215,62.8,0
2920,0.2648,-0.0168,9.349,-0.0132,-0.017,0.0186,63.0,0
2940,0.3923,-0.0149,9.3952,-0.0251,-0.0208,0.0234,63.2,0
2960,0.4241,-0.015,9.4659,-0.0076,-0.0252,0.0332,63.4,0
2980,0.5058,-0.0196,9.3574,-0.0266,-0.0265,0.0203,63.6,0
3000,0.3798,0.0016,9.3918,-0.0298,-0.0312,0.0447,63.8,0
3020,0.4469,-0.0264,9.4172,-0.0012,-0.0112,0.0214,63.3,0
3040,0.6148,-0.1082,9.3602,-0.0266,-0.0147,0.0224,62.7,0
3060,0.434,-0.0966,9.4871,-0.0092,-0.0141,0.0233,62.1,0
3080,0.434,-0.0931,9.4203,-0.0039,-0.0199,0.0378,61.6,0
3100,0.3717,-0.0298,9.4694,-0.0113,-0.0165,0.0214,61.0,0
3120,0.3945,-0.0982,9.5434,-0.0007,-0.0163,0.0233,60.4,0
3140,0.4201,-0.1572,9.496,0.0064,0.0003,0.0441,59.8,0
3160,0.2628,-0.0892,9.5059,0.013,-0.0298,0.0295,59.3,0
3180,0.363,-0.1159,9.483,0.0045,-0.0091,0.027,58.7,0
3200,0.3633,-0.1419,9.6076,0.0388,-0.0251,0.0216,58.1,0
3220,0.2692,-0.2389,9.4734,0.0389,0.0024,0.0268,57.5,0
3240,0.3654,-0.1473,9.569,0.0278,-0.0279,0.0265,57.0,0
3260,0.2931,-0.1512,9.5237,0.0311,-0.0231,0.0285,56.4,0
3280,0.3253,-0.1788,9.4892,0.0278,-0.0119,0.0289,55.8,0
3300,0.2419,-0.1981,9.5747,0.0254,-0.0153,0.0587,55.3,0
3320,0.2952,-0.2017,9.5233,0.0315,-0.0123,0.0303,54.7,0
3340,0.2326,-0.2318,9.6846,0.0259,0.0123,0.0399,54.1,0
3360,0.2271,-0.191,9.5409,0.0349,0.0052,0.0371,53.5,0
3380,0.2851,-0.3541,9.636,0.0343,0.0079,0.0331,53.0,0
3400,0.2445,-0.2183,9.6213,0.0502,-0.013,0.0389,52.4,0
3420,0.2726,-0.3149,9.5992,0.0526,0.0063,0.0423,51.8,0
3440,0.1638,-0.2001,9.6771,0.052,0.0054,0.0482,51.2,0
3460,0.2699,-0.2463,9.6807,0.0609,0.0276,0.0495,50.7,0
3480,0.1766,-0.3301,9.6225,0.0677,0.0189,0.0575,50.1,0
3500,0.1925,-0.328,9.57,0.0589,0.0095,0.0484,49.5,0
3520,0.1938,-0.3895,9.7007,0.0567,0.0178,0.053,49.0,0
3540,0.1427,-0.256,9.6356,0.0762,0.0184,0.0472,48.4,0
3560,0.1113,-0.4184,9.7248,0.0864,0.0236,0.0376,47.8,0
3580,0.1142,-0.2622,9.6788,0.0709,0.0127,0.0192,47.2,0
3600,0.145,-0.3293,9.7659,0.0967,0.0162,0.055,46.7,0
3620,0.1174,-0.3062,9.6854,0.0901,0.0064,0.0422,46.1,0
3640,0.0495,-0.3867,9.7056,0.0937,0.0291,0.0228,45.5,0
3660,0.0909,-0.4165,9.7512,0.0777,0.0323,0.0622,44.9,0
3680,0.0618,-0.446,9.6394,0.1008,0.0254,0.0605,44.4,0
3700,0.055,-0.3827,9.6238,0.1051,0.0249,0.0576,43.8,0
3720,-0.0084,-0.4224,9.7684,0.1298,0.0279,0.0621,43.2,0
3740,0.0641,-0.4162,9.8435,0.1093,0.0315,0.056,42.7,0
3760,0.0167,-0.3829,9.8038,0.1128,0.0513,0.0321,42.1,0
3780,0.0696,-0.4558,9.6773,0.111,0.0297,0.0725,41.5,0
3800,0.0125,-0.4076,9.7006,0.1127,0.0232,0.066,40.9,0
3820,-0.0246,-0.491,9.7359,0.1346,0.0403,0.0694,40.4,0
3840,-0.0147,-0.5079,9.7944,0.1193,0.0321,0.0664,39.8,0
3860,-0.0117,-0.5142,9.8217,0.1282,0.059,0.0599,39.2,0
3880,-0.0282,-0.4909,9.8709,0.1324,0.0414,0.0558,38.6,0
3900,-0.0386,-0.5545,9.7513,0.1313,0.0499,0.0635,38.1,0
3920,-0.0937,-0.5419,9.8572,0.1261,0.0751,0.0756,37.5,0
3940,-0.1535,-0.5781,9.8456,0.1508,0.0483,0.0498,36.9,0
3960,-0.1467,-0.5808,9.8477,0.1323,0.0595,0.0501,36.4,0
3980,-0.1321,-0.5308,9.9437,0.1454,0.0526,0.0589,35.8,0
4000,-0.0891,-0.6058,9.8086,0.1621,0.0506,0.081,35.2,0
4020,0.023,-0.6377,9.9151,0.1611,0.0559,0.0537,35.3,0
4040,-0.1314,-0.5979,9.9151,0.1558,0.0564,0.0683,35.4,0
4060,-0.0635,-0.6196,9.7756,0.147,0.0392,0.055,35.5,0
4080,-0.0778,-0.6421,10.0013,0.1462,0.0374,0.0816,35.6,0
4100,-0.1063,-0.4201,9.8478,0.1418,0.0599,0.0632,35.7,0
4120,-0.1874,-0.5491,9.9344,0.1461,0.028,0.0648,35.8,0
4140,-0.0336,-0.5201,9.8958,0.1346,0.0112,0.0396,35.9,0
4160,-0.111,-0.5467,9.8846,0.1571,0.0276,0.0391,36.0,0
4180,-0.0948,-0.4638,9.9157,0.1319,0.0381,0.0485,36.1,0
4200,-0.0915,-0.4828,9.982,0.1443,0.0218,0.0151,36.2,0
4220,-0.068,-0.3784,9.8681,0.1263,0.0335,0.0272,36.3,0
4240,-0.1224,-0.5501,9.9679,0.1349,0.0119,0.0233,36.3,0
4260,-0.1046,-0.51,9.9581,0.1178,0.0158,0.0169,36.4,0
4280,-0.1175,-0.5212,9.9292,0.1521,0.0287,-0.0083,36.5,0
4300,-0.0879,-0.4374,9.8656,0.1254,0.0189,0.0245,36.6,0
4320,-0.0719,-0.4285,9.9721,0.1323,0.0071,0.021,36.7,0
4340,-0.0411,-0.4172,9.93,0.1147,0.0088,0.0076,36.8,0
4360,-0.1429,-0.4057,9.981,0.1348,0.0021,0.0013,36.9,0
4380,-0.1252,-0.3431,9.9186,0.1294,0.0113,-0.0046,37.0,0
4400,-0.0564,-0.3286,9.9371,0.1049,0.0058,-0.0043,37.1,0
4420,-0.1136,-0.3785,9.9816,0.1274,-0.0071,-0.0071,37.2,0
4440,-0.1491,-0.3103,9.9643,0.1088,0.0043,-0.0055,37.3,0
4460,-0.0193,-0.2215,9.9482,0.1146,-0.0084,0.0012,37.4,0
4480,-0.074,-0.3095,9.974,0.1221,-0.0043,-0.0267,37.5,0
4500,-0.1222,-0.3035,10.0299,0.1164,-0.0194,-0.0396,37.6,0
4520,-0.148,-0.2842,10.049,0.1118,-0.0078,-0.0238,37.7,0
4540,-0.0447,-0.2686,9.9756,0.1259,-0.0247,-0.0307,37.8,0
4560,-0.1267,-0.247,9.9729,0.1064,-0.0219,-0.022,37.9,0
4580,-0.0686,-0.3805,10.044,0.1417,-0.0244,-0.045,38.0,0
4600,-0.1445,-0.1989,9.9719,0.1036,-0.0371,-0.0069,38.0,0
4620,-0.0956,-0.3277,9.9877,0.104,-0.0312,-0.0462,38.1,0
4640,-0.0961,-0.2944,9.994,0.1206,-0.0265,-0.047,38.2,0
4660,0.051,-0.2071,10.081,0.1155,-0.0421,-0.0485,38.3,0
4680,-0.1102,-0.2356,10.0454,0.1158,-0.0334,-0.0626,38.4,0
4700,-0.0571,-0.2408,10.0187,0.1037,-0.0365,-0.0684,38.5,0
4720,-0.0788,-0.1469,10.01,0.1159,-0.0578,-0.0705,38.6,0
4740,-0.1544,-0.2332,10.0021,0.1182,-0.0459,-0.0626,38.7,0
4760,-0.0748,-0.2107,10.0254,0.1029,-0.0482,-0.0868,38.8,0
4780,-0.0751,-0.1019,9.9852,0.117,-0.0548,-0.0709,38.9,0
4800,-0.0884,-0.1947,10.115,0.102,-0.0482,-0.0628,39.0,0
4820,-0.0093,-0.2095,10.0577,0.0745,-0.0497,-0.0626,39.1,0
4840,-0.0137,-0.1834,9.9954,0.096,-0.0642,-0.1021,39.2,0
4860,-0.04,-0.1434,9.9809,0.0929,-0.0661,-0.0807,39.3,0
4880,-0.0617,-0.0951,10.0653,0.0956,-0.0697,-0.0887,39.4,0
4900,-0.0862,-0.0637,10.0545,0.0954,-0.0625,-0.0873,39.5,0
4920,-0.0759,-0.0082,10.0859,0.1089,-0.0676,-0.0948,39.6,0
4940,-0.0063,-0.0562,10.1028,0.0884,-0.0622,-0.1122,39.7,0
4960,-0.0718,-0.1034,9.9768,0.0766,-0.0803,-0.1096,39.7,0
4980,-0.0615,-0.1056,10.0279,0.0892,-0.0928,-0.0938,39.8,0
5000,-0.0051,0.0354,10.1276,0.0791,-0.0872,-0.112,39.9,0
